variable,item,region,year,unit,value,datasrc
Total Energy Consumption,Bbtu,RI,2001,Billion Btu,2612,SEDS.ELNIB.RI.A
Total Energy Consumption,Bbtu,RI,2002,Billion Btu,1111,SEDS.ELNIB.RI.A
Total Energy Consumption,Bbtu,RI,2003,Billion Btu,361,SEDS.ELNIB.RI.A
Total Energy Consumption,Bbtu,RI,2004,Billion Btu,1030,SEDS.ELNIB.RI.A
Total Energy Consumption,Bbtu,RI,2005,Billion Btu,1209,SEDS.ELNIB.RI.A
Total Energy Consumption,Bbtu,RI,2006,Billion Btu,1091,SEDS.ELNIB.RI.A
Total Energy Consumption,Bbtu,RI,2007,Billion Btu,1417,SEDS.ELNIB.RI.A
Total Energy Consumption,Bbtu,RI,2008,Billion Btu,2055,SEDS.ELNIB.RI.A
Total Energy Consumption,Bbtu,RI,2009,Billion Btu,2511,SEDS.ELNIB.RI.A
Total Energy Consumption,Bbtu,RI,2010,Billion Btu,1560,SEDS.ELNIB.RI.A
Total Energy Consumption,Bbtu,RI,2011,Billion Btu,2073,SEDS.ELNIB.RI.A
Total Energy Consumption,Bbtu,RI,2012,Billion Btu,0,SEDS.ELNIB.RI.A
Total Energy Consumption,Bbtu,RI,2013,Billion Btu,520,SEDS.ELNIB.RI.A
Total Energy Consumption,Bbtu,RI,2014,Billion Btu,596,SEDS.ELNIB.RI.A
Total Energy Consumption,Bbtu,RI,2015,Billion Btu,555,SEDS.ELNIB.RI.A
Total Energy Consumption,Bbtu,RI,2016,Billion Btu,485,SEDS.ELNIB.RI.A
Total Energy Consumption,Bbtu,RI,2017,Billion Btu,670,SEDS.ELNIB.RI.A
Total Energy Consumption,Bbtu,RI,2018,Billion Btu,476,SEDS.ELNIB.RI.A
Total Energy Consumption,Bbtu,RI,2019,Billion Btu,0,SEDS.ELNIB.RI.A
Total Energy Consumption,Bbtu,SC,1960,Billion Btu,0,SEDS.ELNIB.SC.A
Total Energy Consumption,Bbtu,SC,1961,Billion Btu,0,SEDS.ELNIB.SC.A
Total Energy Consumption,Bbtu,SC,1962,Billion Btu,0,SEDS.ELNIB.SC.A
Total Energy Consumption,Bbtu,SC,1963,Billion Btu,0,SEDS.ELNIB.SC.A
Total Energy Consumption,Bbtu,SC,1964,Billion Btu,0,SEDS.ELNIB.SC.A
Total Energy Consumption,Bbtu,SC,1965,Billion Btu,0,SEDS.ELNIB.SC.A
Total Energy Consumption,Bbtu,SC,1966,Billion Btu,0,SEDS.ELNIB.SC.A
Total Energy Consumption,Bbtu,SC,1967,Billion Btu,0,SEDS.ELNIB.SC.A
Total Energy Consumption,Bbtu,SC,1968,Billion Btu,0,SEDS.ELNIB.SC.A
Total Energy Consumption,Bbtu,SC,1969,Billion Btu,0,SEDS.ELNIB.SC.A
Total Energy Consumption,Bbtu,SC,1970,Billion Btu,0,SEDS.ELNIB.SC.A
Total Energy Consumption,Bbtu,SC,1971,Billion Btu,0,SEDS.ELNIB.SC.A
Total Energy Consumption,Bbtu,SC,1972,Billion Btu,0,SEDS.ELNIB.SC.A
Total Energy Consumption,Bbtu,SC,1973,Billion Btu,0,SEDS.ELNIB.SC.A
Total Energy Consumption,Bbtu,SC,1974,Billion Btu,0,SEDS.ELNIB.SC.A
Total Energy Consumption,Bbtu,SC,1975,Billion Btu,0,SEDS.ELNIB.SC.A
Total Energy Consumption,Bbtu,SC,1976,Billion Btu,0,SEDS.ELNIB.SC.A
Total Energy Consumption,Bbtu,SC,1977,Billion Btu,0,SEDS.ELNIB.SC.A
Total Energy Consumption,Bbtu,SC,1978,Billion Btu,0,SEDS.ELNIB.SC.A
Total Energy Consumption,Bbtu,SC,1979,Billion Btu,0,SEDS.ELNIB.SC.A
Total Energy Consumption,Bbtu,SC,1980,Billion Btu,0,SEDS.ELNIB.SC.A
Total Energy Consumption,Bbtu,SC,1981,Billion Btu,0,SEDS.ELNIB.SC.A
Total Energy Consumption,Bbtu,SC,1982,Billion Btu,0,SEDS.ELNIB.SC.A
Total Energy Consumption,Bbtu,SC,1983,Billion Btu,0,SEDS.ELNIB.SC.A
Total Energy Consumption,Bbtu,SC,1984,Billion Btu,0,SEDS.ELNIB.SC.A
Total Energy Consumption,Bbtu,SC,1985,Billion Btu,0,SEDS.ELNIB.SC.A
Total Energy Consumption,Bbtu,SC,1986,Billion Btu,0,SEDS.ELNIB.SC.A
Total Energy Consumption,Bbtu,SC,1987,Billion Btu,0,SEDS.ELNIB.SC.A
Total Energy Consumption,Bbtu,SC,1988,Billion Btu,0,SEDS.ELNIB.SC.A
Total Energy Consumption,Bbtu,SC,1989,Billion Btu,0,SEDS.ELNIB.SC.A
Total Energy Consumption,Bbtu,SC,1990,Billion Btu,0,SEDS.ELNIB.SC.A
Total Energy Consumption,Bbtu,SC,1991,Billion Btu,0,SEDS.ELNIB.SC.A
Total Energy Consumption,Bbtu,SC,1992,Billion Btu,0,SEDS.ELNIB.SC.A
Total Energy Consumption,Bbtu,SC,1993,Billion Btu,0,SEDS.ELNIB.SC.A
Total Energy Consumption,Bbtu,SC,1994,Billion Btu,0,SEDS.ELNIB.SC.A
Total Energy Consumption,Bbtu,SC,1995,Billion Btu,0,SEDS.ELNIB.SC.A
Total Energy Consumption,Bbtu,SC,1996,Billion Btu,0,SEDS.ELNIB.SC.A
Total Energy Consumption,Bbtu,SC,1997,Billion Btu,0,SEDS.ELNIB.SC.A
Total Energy Consumption,Bbtu,SC,1998,Billion Btu,0,SEDS.ELNIB.SC.A
Total Energy Consumption,Bbtu,SC,1999,Billion Btu,0,SEDS.ELNIB.SC.A
Total Energy Consumption,Bbtu,SC,2000,Billion Btu,0,SEDS.ELNIB.SC.A
Total Energy Consumption,Bbtu,SC,2001,Billion Btu,0,SEDS.ELNIB.SC.A
Total Energy Consumption,Bbtu,SC,2002,Billion Btu,0,SEDS.ELNIB.SC.A
Total Energy Consumption,Bbtu,SC,2003,Billion Btu,0,SEDS.ELNIB.SC.A
Total Energy Consumption,Bbtu,SC,2004,Billion Btu,0,SEDS.ELNIB.SC.A
Total Energy Consumption,Bbtu,SC,2005,Billion Btu,0,SEDS.ELNIB.SC.A
Total Energy Consumption,Bbtu,SC,2006,Billion Btu,0,SEDS.ELNIB.SC.A
Total Energy Consumption,Bbtu,SC,2007,Billion Btu,0,SEDS.ELNIB.SC.A
Total Energy Consumption,Bbtu,SC,2008,Billion Btu,0,SEDS.ELNIB.SC.A
Total Energy Consumption,Bbtu,SC,2009,Billion Btu,0,SEDS.ELNIB.SC.A
Total Energy Consumption,Bbtu,SC,2010,Billion Btu,0,SEDS.ELNIB.SC.A
Total Energy Consumption,Bbtu,SC,2011,Billion Btu,0,SEDS.ELNIB.SC.A
Total Energy Consumption,Bbtu,SC,2012,Billion Btu,0,SEDS.ELNIB.SC.A
Total Energy Consumption,Bbtu,SC,2013,Billion Btu,0,SEDS.ELNIB.SC.A
Total Energy Consumption,Bbtu,SC,2014,Billion Btu,0,SEDS.ELNIB.SC.A
Total Energy Consumption,Bbtu,SC,2015,Billion Btu,0,SEDS.ELNIB.SC.A
Total Energy Consumption,Bbtu,SC,2016,Billion Btu,0,SEDS.ELNIB.SC.A
Total Energy Consumption,Bbtu,SC,2017,Billion Btu,0,SEDS.ELNIB.SC.A
Total Energy Consumption,Bbtu,SC,2018,Billion Btu,0,SEDS.ELNIB.SC.A
Total Energy Consumption,Bbtu,SC,2019,Billion Btu,0,SEDS.ELNIB.SC.A
Total Energy Consumption,Bbtu,SD,1960,Billion Btu,0,SEDS.ELNIB.SD.A
Total Energy Consumption,Bbtu,SD,1961,Billion Btu,0,SEDS.ELNIB.SD.A
Total Energy Consumption,Bbtu,SD,1962,Billion Btu,0,SEDS.ELNIB.SD.A
Total Energy Consumption,Bbtu,SD,1963,Billion Btu,0,SEDS.ELNIB.SD.A
Total Energy Consumption,Bbtu,SD,1964,Billion Btu,0,SEDS.ELNIB.SD.A
Total Energy Consumption,Bbtu,SD,1965,Billion Btu,0,SEDS.ELNIB.SD.A
Total Energy Consumption,Bbtu,SD,1966,Billion Btu,0,SEDS.ELNIB.SD.A
Total Energy Consumption,Bbtu,SD,1967,Billion Btu,0,SEDS.ELNIB.SD.A
Total Energy Consumption,Bbtu,SD,1968,Billion Btu,0,SEDS.ELNIB.SD.A
Total Energy Consumption,Bbtu,SD,1969,Billion Btu,0,SEDS.ELNIB.SD.A
Total Energy Consumption,Bbtu,SD,1970,Billion Btu,0,SEDS.ELNIB.SD.A
Total Energy Consumption,Bbtu,SD,1971,Billion Btu,0,SEDS.ELNIB.SD.A
Total Energy Consumption,Bbtu,SD,1972,Billion Btu,0,SEDS.ELNIB.SD.A
Total Energy Consumption,Bbtu,SD,1973,Billion Btu,0,SEDS.ELNIB.SD.A
Total Energy Consumption,Bbtu,SD,1974,Billion Btu,0,SEDS.ELNIB.SD.A
Total Energy Consumption,Bbtu,SD,1975,Billion Btu,0,SEDS.ELNIB.SD.A
Total Energy Consumption,Bbtu,SD,1976,Billion Btu,0,SEDS.ELNIB.SD.A
Total Energy Consumption,Bbtu,SD,1977,Billion Btu,0,SEDS.ELNIB.SD.A
Total Energy Consumption,Bbtu,SD,1978,Billion Btu,0,SEDS.ELNIB.SD.A
Total Energy Consumption,Bbtu,SD,1979,Billion Btu,0,SEDS.ELNIB.SD.A
Total Energy Consumption,Bbtu,SD,1980,Billion Btu,0,SEDS.ELNIB.SD.A
Total Energy Consumption,Bbtu,SD,1981,Billion Btu,0,SEDS.ELNIB.SD.A
Total Energy Consumption,Bbtu,SD,1982,Billion Btu,0,SEDS.ELNIB.SD.A
Total Energy Consumption,Bbtu,SD,1983,Billion Btu,0,SEDS.ELNIB.SD.A
Total Energy Consumption,Bbtu,SD,1984,Billion Btu,0,SEDS.ELNIB.SD.A
Total Energy Consumption,Bbtu,SD,1985,Billion Btu,0,SEDS.ELNIB.SD.A
Total Energy Consumption,Bbtu,SD,1986,Billion Btu,0,SEDS.ELNIB.SD.A
Total Energy Consumption,Bbtu,SD,1987,Billion Btu,0,SEDS.ELNIB.SD.A
Total Energy Consumption,Bbtu,SD,1988,Billion Btu,0,SEDS.ELNIB.SD.A
Total Energy Consumption,Bbtu,SD,1989,Billion Btu,0,SEDS.ELNIB.SD.A
Total Energy Consumption,Bbtu,SD,1990,Billion Btu,0,SEDS.ELNIB.SD.A
Total Energy Consumption,Bbtu,SD,1991,Billion Btu,0,SEDS.ELNIB.SD.A
Total Energy Consumption,Bbtu,SD,1992,Billion Btu,0,SEDS.ELNIB.SD.A
Total Energy Consumption,Bbtu,SD,1993,Billion Btu,0,SEDS.ELNIB.SD.A
Total Energy Consumption,Bbtu,SD,1994,Billion Btu,0,SEDS.ELNIB.SD.A
Total Energy Consumption,Bbtu,SD,1995,Billion Btu,0,SEDS.ELNIB.SD.A
Total Energy Consumption,Bbtu,SD,1996,Billion Btu,0,SEDS.ELNIB.SD.A
Total Energy Consumption,Bbtu,SD,1997,Billion Btu,267,SEDS.ELNIB.SD.A
Total Energy Consumption,Bbtu,SD,1998,Billion Btu,-102,SEDS.ELNIB.SD.A
Total Energy Consumption,Bbtu,SD,1999,Billion Btu,774,SEDS.ELNIB.SD.A
Total Energy Consumption,Bbtu,SD,2000,Billion Btu,44,SEDS.ELNIB.SD.A
Total Energy Consumption,Bbtu,SD,2001,Billion Btu,0,SEDS.ELNIB.SD.A
Total Energy Consumption,Bbtu,SD,2002,Billion Btu,1,SEDS.ELNIB.SD.A
Total Energy Consumption,Bbtu,SD,2003,Billion Btu,0,SEDS.ELNIB.SD.A
Total Energy Consumption,Bbtu,SD,2004,Billion Btu,-3,SEDS.ELNIB.SD.A
Total Energy Consumption,Bbtu,SD,2005,Billion Btu,-1,SEDS.ELNIB.SD.A
Total Energy Consumption,Bbtu,SD,2006,Billion Btu,0,SEDS.ELNIB.SD.A
Total Energy Consumption,Bbtu,SD,2007,Billion Btu,0,SEDS.ELNIB.SD.A
Total Energy Consumption,Bbtu,SD,2008,Billion Btu,0,SEDS.ELNIB.SD.A
Total Energy Consumption,Bbtu,SD,2009,Billion Btu,1,SEDS.ELNIB.SD.A
Total Energy Consumption,Bbtu,SD,2010,Billion Btu,0,SEDS.ELNIB.SD.A
Total Energy Consumption,Bbtu,SD,2011,Billion Btu,0,SEDS.ELNIB.SD.A
Total Energy Consumption,Bbtu,SD,2012,Billion Btu,0,SEDS.ELNIB.SD.A
Total Energy Consumption,Bbtu,SD,2013,Billion Btu,0,SEDS.ELNIB.SD.A
Total Energy Consumption,Bbtu,SD,2014,Billion Btu,0,SEDS.ELNIB.SD.A
Total Energy Consumption,Bbtu,SD,2015,Billion Btu,0,SEDS.ELNIB.SD.A
Total Energy Consumption,Bbtu,SD,2016,Billion Btu,0,SEDS.ELNIB.SD.A
Total Energy Consumption,Bbtu,SD,2017,Billion Btu,0,SEDS.ELNIB.SD.A
Total Energy Consumption,Bbtu,SD,2018,Billion Btu,0,SEDS.ELNIB.SD.A
Total Energy Consumption,Bbtu,SD,2019,Billion Btu,0,SEDS.ELNIB.SD.A
Total Energy Consumption,Bbtu,TN,1960,Billion Btu,0,SEDS.ELNIB.TN.A
Total Energy Consumption,Bbtu,TN,1961,Billion Btu,0,SEDS.ELNIB.TN.A
Total Energy Consumption,Bbtu,TN,1962,Billion Btu,0,SEDS.ELNIB.TN.A
Total Energy Consumption,Bbtu,TN,1963,Billion Btu,0,SEDS.ELNIB.TN.A
Total Energy Consumption,Bbtu,TN,1964,Billion Btu,0,SEDS.ELNIB.TN.A
Total Energy Consumption,Bbtu,TN,1965,Billion Btu,0,SEDS.ELNIB.TN.A
Total Energy Consumption,Bbtu,TN,1966,Billion Btu,0,SEDS.ELNIB.TN.A
Total Energy Consumption,Bbtu,TN,1967,Billion Btu,0,SEDS.ELNIB.TN.A
Total Energy Consumption,Bbtu,TN,1968,Billion Btu,0,SEDS.ELNIB.TN.A
Total Energy Consumption,Bbtu,TN,1969,Billion Btu,0,SEDS.ELNIB.TN.A
Total Energy Consumption,Bbtu,TN,1970,Billion Btu,0,SEDS.ELNIB.TN.A
Total Energy Consumption,Bbtu,TN,1971,Billion Btu,0,SEDS.ELNIB.TN.A
Total Energy Consumption,Bbtu,TN,1972,Billion Btu,0,SEDS.ELNIB.TN.A
Total Energy Consumption,Bbtu,TN,1973,Billion Btu,0,SEDS.ELNIB.TN.A
Total Energy Consumption,Bbtu,TN,1974,Billion Btu,0,SEDS.ELNIB.TN.A
Total Energy Consumption,Bbtu,TN,1975,Billion Btu,0,SEDS.ELNIB.TN.A
Total Energy Consumption,Bbtu,TN,1976,Billion Btu,0,SEDS.ELNIB.TN.A
Total Energy Consumption,Bbtu,TN,1977,Billion Btu,0,SEDS.ELNIB.TN.A
Total Energy Consumption,Bbtu,TN,1978,Billion Btu,0,SEDS.ELNIB.TN.A
Total Energy Consumption,Bbtu,TN,1979,Billion Btu,0,SEDS.ELNIB.TN.A
Total Energy Consumption,Bbtu,TN,1980,Billion Btu,0,SEDS.ELNIB.TN.A
Total Energy Consumption,Bbtu,TN,1981,Billion Btu,0,SEDS.ELNIB.TN.A
Total Energy Consumption,Bbtu,TN,1982,Billion Btu,0,SEDS.ELNIB.TN.A
Total Energy Consumption,Bbtu,TN,1983,Billion Btu,0,SEDS.ELNIB.TN.A
Total Energy Consumption,Bbtu,TN,1984,Billion Btu,0,SEDS.ELNIB.TN.A
Total Energy Consumption,Bbtu,TN,1985,Billion Btu,0,SEDS.ELNIB.TN.A
Total Energy Consumption,Bbtu,TN,1986,Billion Btu,0,SEDS.ELNIB.TN.A
Total Energy Consumption,Bbtu,TN,1987,Billion Btu,0,SEDS.ELNIB.TN.A
Total Energy Consumption,Bbtu,TN,1988,Billion Btu,0,SEDS.ELNIB.TN.A
Total Energy Consumption,Bbtu,TN,1989,Billion Btu,0,SEDS.ELNIB.TN.A
Total Energy Consumption,Bbtu,TN,1990,Billion Btu,0,SEDS.ELNIB.TN.A
Total Energy Consumption,Bbtu,TN,1991,Billion Btu,0,SEDS.ELNIB.TN.A
Total Energy Consumption,Bbtu,TN,1992,Billion Btu,0,SEDS.ELNIB.TN.A
Total Energy Consumption,Bbtu,TN,1993,Billion Btu,0,SEDS.ELNIB.TN.A
Total Energy Consumption,Bbtu,TN,1994,Billion Btu,0,SEDS.ELNIB.TN.A
Total Energy Consumption,Bbtu,TN,1995,Billion Btu,0,SEDS.ELNIB.TN.A
Total Energy Consumption,Bbtu,TN,1996,Billion Btu,0,SEDS.ELNIB.TN.A
Total Energy Consumption,Bbtu,TN,1997,Billion Btu,0,SEDS.ELNIB.TN.A
Total Energy Consumption,Bbtu,TN,1998,Billion Btu,0,SEDS.ELNIB.TN.A
Total Energy Consumption,Bbtu,TN,1999,Billion Btu,0,SEDS.ELNIB.TN.A
Total Energy Consumption,Bbtu,TN,2000,Billion Btu,0,SEDS.ELNIB.TN.A
Total Energy Consumption,Bbtu,TN,2001,Billion Btu,0,SEDS.ELNIB.TN.A
Total Energy Consumption,Bbtu,TN,2002,Billion Btu,0,SEDS.ELNIB.TN.A
Total Energy Consumption,Bbtu,TN,2003,Billion Btu,0,SEDS.ELNIB.TN.A
Total Energy Consumption,Bbtu,TN,2004,Billion Btu,0,SEDS.ELNIB.TN.A
Total Energy Consumption,Bbtu,TN,2005,Billion Btu,0,SEDS.ELNIB.TN.A
Total Energy Consumption,Bbtu,TN,2006,Billion Btu,0,SEDS.ELNIB.TN.A
Total Energy Consumption,Bbtu,TN,2007,Billion Btu,0,SEDS.ELNIB.TN.A
Total Energy Consumption,Bbtu,TN,2008,Billion Btu,0,SEDS.ELNIB.TN.A
Total Energy Consumption,Bbtu,TN,2009,Billion Btu,0,SEDS.ELNIB.TN.A
Total Energy Consumption,Bbtu,TN,2010,Billion Btu,0,SEDS.ELNIB.TN.A
Total Energy Consumption,Bbtu,TN,2011,Billion Btu,0,SEDS.ELNIB.TN.A
Total Energy Consumption,Bbtu,TN,2012,Billion Btu,0,SEDS.ELNIB.TN.A
Total Energy Consumption,Bbtu,TN,2013,Billion Btu,0,SEDS.ELNIB.TN.A
Total Energy Consumption,Bbtu,TN,2014,Billion Btu,0,SEDS.ELNIB.TN.A
Total Energy Consumption,Bbtu,TN,2015,Billion Btu,0,SEDS.ELNIB.TN.A
Total Energy Consumption,Bbtu,TN,2016,Billion Btu,0,SEDS.ELNIB.TN.A
Total Energy Consumption,Bbtu,TN,2017,Billion Btu,74,SEDS.ELNIB.TN.A
Total Energy Consumption,Bbtu,TN,2018,Billion Btu,0,SEDS.ELNIB.TN.A
Total Energy Consumption,Bbtu,TN,2019,Billion Btu,0,SEDS.ELNIB.TN.A
Total Energy Consumption,Bbtu,TX,1960,Billion Btu,-598,SEDS.ELNIB.TX.A
Total Energy Consumption,Bbtu,TX,1961,Billion Btu,-356,SEDS.ELNIB.TX.A
Total Energy Consumption,Bbtu,TX,1962,Billion Btu,-357,SEDS.ELNIB.TX.A
Total Energy Consumption,Bbtu,TX,1963,Billion Btu,-578,SEDS.ELNIB.TX.A
Total Energy Consumption,Bbtu,TX,1964,Billion Btu,-440,SEDS.ELNIB.TX.A
Total Energy Consumption,Bbtu,TX,1965,Billion Btu,-280,SEDS.ELNIB.TX.A
Total Energy Consumption,Bbtu,TX,1966,Billion Btu,-307,SEDS.ELNIB.TX.A
Total Energy Consumption,Bbtu,TX,1967,Billion Btu,-335,SEDS.ELNIB.TX.A
Total Energy Consumption,Bbtu,TX,1968,Billion Btu,-343,SEDS.ELNIB.TX.A
Total Energy Consumption,Bbtu,TX,1969,Billion Btu,-449,SEDS.ELNIB.TX.A
Total Energy Consumption,Bbtu,TX,1970,Billion Btu,-416,SEDS.ELNIB.TX.A
Total Energy Consumption,Bbtu,TX,1971,Billion Btu,-552,SEDS.ELNIB.TX.A
Total Energy Consumption,Bbtu,TX,1972,Billion Btu,-732,SEDS.ELNIB.TX.A
Total Energy Consumption,Bbtu,TX,1973,Billion Btu,-1090,SEDS.ELNIB.TX.A
Total Energy Consumption,Bbtu,TX,1974,Billion Btu,-1196,SEDS.ELNIB.TX.A
Total Energy Consumption,Bbtu,TX,1975,Billion Btu,-1169,SEDS.ELNIB.TX.A
Total Energy Consumption,Bbtu,TX,1976,Billion Btu,-824,SEDS.ELNIB.TX.A
Total Energy Consumption,Bbtu,TX,1977,Billion Btu,-176,SEDS.ELNIB.TX.A
Total Energy Consumption,Bbtu,TX,1978,Billion Btu,-56,SEDS.ELNIB.TX.A
Total Energy Consumption,Bbtu,TX,1979,Billion Btu,-95,SEDS.ELNIB.TX.A
Total Energy Consumption,Bbtu,TX,1980,Billion Btu,-1982,SEDS.ELNIB.TX.A
Total Energy Consumption,Bbtu,TX,1981,Billion Btu,-987,SEDS.ELNIB.TX.A
Total Energy Consumption,Bbtu,TX,1982,Billion Btu,-17,SEDS.ELNIB.TX.A
Total Energy Consumption,Bbtu,TX,1983,Billion Btu,157,SEDS.ELNIB.TX.A
Total Energy Consumption,Bbtu,TX,1984,Billion Btu,151,SEDS.ELNIB.TX.A
Total Energy Consumption,Bbtu,TX,1985,Billion Btu,-14,SEDS.ELNIB.TX.A
Total Energy Consumption,Bbtu,TX,1986,Billion Btu,-36,SEDS.ELNIB.TX.A
Total Energy Consumption,Bbtu,TX,1987,Billion Btu,-135,SEDS.ELNIB.TX.A
Total Energy Consumption,Bbtu,TX,1988,Billion Btu,-108,SEDS.ELNIB.TX.A
Total Energy Consumption,Bbtu,TX,1989,Billion Btu,-199,SEDS.ELNIB.TX.A
Total Energy Consumption,Bbtu,TX,1990,Billion Btu,-217,SEDS.ELNIB.TX.A
Total Energy Consumption,Bbtu,TX,1991,Billion Btu,-1525,SEDS.ELNIB.TX.A
Total Energy Consumption,Bbtu,TX,1992,Billion Btu,-3284,SEDS.ELNIB.TX.A
Total Energy Consumption,Bbtu,TX,1993,Billion Btu,-2733,SEDS.ELNIB.TX.A
Total Energy Consumption,Bbtu,TX,1994,Billion Btu,-3292,SEDS.ELNIB.TX.A
Total Energy Consumption,Bbtu,TX,1995,Billion Btu,-3157,SEDS.ELNIB.TX.A
Total Energy Consumption,Bbtu,TX,1996,Billion Btu,-3494,SEDS.ELNIB.TX.A
Total Energy Consumption,Bbtu,TX,1997,Billion Btu,-1970,SEDS.ELNIB.TX.A
Total Energy Consumption,Bbtu,TX,1998,Billion Btu,2504,SEDS.ELNIB.TX.A
Total Energy Consumption,Bbtu,TX,1999,Billion Btu,630,SEDS.ELNIB.TX.A
Total Energy Consumption,Bbtu,TX,2000,Billion Btu,-55,SEDS.ELNIB.TX.A
Total Energy Consumption,Bbtu,TX,2001,Billion Btu,3,SEDS.ELNIB.TX.A
Total Energy Consumption,Bbtu,TX,2002,Billion Btu,-747,SEDS.ELNIB.TX.A
Total Energy Consumption,Bbtu,TX,2003,Billion Btu,-741,SEDS.ELNIB.TX.A
Total Energy Consumption,Bbtu,TX,2004,Billion Btu,-736,SEDS.ELNIB.TX.A
Total Energy Consumption,Bbtu,TX,2005,Billion Btu,-738,SEDS.ELNIB.TX.A
Total Energy Consumption,Bbtu,TX,2006,Billion Btu,-725,SEDS.ELNIB.TX.A
Total Energy Consumption,Bbtu,TX,2007,Billion Btu,-829,SEDS.ELNIB.TX.A
Total Energy Consumption,Bbtu,TX,2008,Billion Btu,-177,SEDS.ELNIB.TX.A
Total Energy Consumption,Bbtu,TX,2009,Billion Btu,376,SEDS.ELNIB.TX.A
Total Energy Consumption,Bbtu,TX,2010,Billion Btu,-41,SEDS.ELNIB.TX.A
Total Energy Consumption,Bbtu,TX,2011,Billion Btu,-766,SEDS.ELNIB.TX.A
Total Energy Consumption,Bbtu,TX,2012,Billion Btu,-762,SEDS.ELNIB.TX.A
Total Energy Consumption,Bbtu,TX,2013,Billion Btu,-2284,SEDS.ELNIB.TX.A
Total Energy Consumption,Bbtu,TX,2014,Billion Btu,-1448,SEDS.ELNIB.TX.A
Total Energy Consumption,Bbtu,TX,2015,Billion Btu,-863,SEDS.ELNIB.TX.A
Total Energy Consumption,Bbtu,TX,2016,Billion Btu,-6648,SEDS.ELNIB.TX.A
Total Energy Consumption,Bbtu,TX,2017,Billion Btu,-19077,SEDS.ELNIB.TX.A
Total Energy Consumption,Bbtu,TX,2018,Billion Btu,15928,SEDS.ELNIB.TX.A
Total Energy Consumption,Bbtu,TX,2019,Billion Btu,-15171,SEDS.ELNIB.TX.A
Total Energy Consumption,Bbtu,UT,1960,Billion Btu,0,SEDS.ELNIB.UT.A
Total Energy Consumption,Bbtu,UT,1961,Billion Btu,0,SEDS.ELNIB.UT.A
Total Energy Consumption,Bbtu,UT,1962,Billion Btu,0,SEDS.ELNIB.UT.A
Total Energy Consumption,Bbtu,UT,1963,Billion Btu,0,SEDS.ELNIB.UT.A
Total Energy Consumption,Bbtu,UT,1964,Billion Btu,0,SEDS.ELNIB.UT.A
Total Energy Consumption,Bbtu,UT,1965,Billion Btu,0,SEDS.ELNIB.UT.A
Total Energy Consumption,Bbtu,UT,1966,Billion Btu,0,SEDS.ELNIB.UT.A
Total Energy Consumption,Bbtu,UT,1967,Billion Btu,0,SEDS.ELNIB.UT.A
Total Energy Consumption,Bbtu,UT,1968,Billion Btu,0,SEDS.ELNIB.UT.A
Total Energy Consumption,Bbtu,UT,1969,Billion Btu,0,SEDS.ELNIB.UT.A
Total Energy Consumption,Bbtu,UT,1970,Billion Btu,0,SEDS.ELNIB.UT.A
Total Energy Consumption,Bbtu,UT,1971,Billion Btu,0,SEDS.ELNIB.UT.A
Total Energy Consumption,Bbtu,UT,1972,Billion Btu,0,SEDS.ELNIB.UT.A
Total Energy Consumption,Bbtu,UT,1973,Billion Btu,0,SEDS.ELNIB.UT.A
Total Energy Consumption,Bbtu,UT,1974,Billion Btu,0,SEDS.ELNIB.UT.A
Total Energy Consumption,Bbtu,UT,1975,Billion Btu,0,SEDS.ELNIB.UT.A
Total Energy Consumption,Bbtu,UT,1976,Billion Btu,0,SEDS.ELNIB.UT.A
Total Energy Consumption,Bbtu,UT,1977,Billion Btu,0,SEDS.ELNIB.UT.A
Total Energy Consumption,Bbtu,UT,1978,Billion Btu,0,SEDS.ELNIB.UT.A
Total Energy Consumption,Bbtu,UT,1979,Billion Btu,0,SEDS.ELNIB.UT.A
Total Energy Consumption,Bbtu,UT,1980,Billion Btu,0,SEDS.ELNIB.UT.A
Total Energy Consumption,Bbtu,UT,1981,Billion Btu,0,SEDS.ELNIB.UT.A
Total Energy Consumption,Bbtu,UT,1982,Billion Btu,0,SEDS.ELNIB.UT.A
Total Energy Consumption,Bbtu,UT,1983,Billion Btu,0,SEDS.ELNIB.UT.A
Total Energy Consumption,Bbtu,UT,1984,Billion Btu,0,SEDS.ELNIB.UT.A
Total Energy Consumption,Bbtu,UT,1985,Billion Btu,0,SEDS.ELNIB.UT.A
Total Energy Consumption,Bbtu,UT,1986,Billion Btu,0,SEDS.ELNIB.UT.A
Total Energy Consumption,Bbtu,UT,1987,Billion Btu,127,SEDS.ELNIB.UT.A
Total Energy Consumption,Bbtu,UT,1988,Billion Btu,0,SEDS.ELNIB.UT.A
Total Energy Consumption,Bbtu,UT,1989,Billion Btu,1,SEDS.ELNIB.UT.A
Total Energy Consumption,Bbtu,UT,1990,Billion Btu,0,SEDS.ELNIB.UT.A
Total Energy Consumption,Bbtu,UT,1991,Billion Btu,0,SEDS.ELNIB.UT.A
Total Energy Consumption,Bbtu,UT,1992,Billion Btu,0,SEDS.ELNIB.UT.A
Total Energy Consumption,Bbtu,UT,1993,Billion Btu,0,SEDS.ELNIB.UT.A
Total Energy Consumption,Bbtu,UT,1994,Billion Btu,0,SEDS.ELNIB.UT.A
Total Energy Consumption,Bbtu,UT,1995,Billion Btu,0,SEDS.ELNIB.UT.A
