variable,item,region,year,unit,value,datasrc
Total Energy Consumption,Bbtu,CO,2009,Billion Btu,1465463,SEDS.TETCB.CO.A
Total Energy Consumption,Bbtu,CO,2010,Billion Btu,1517051,SEDS.TETCB.CO.A
Total Energy Consumption,Bbtu,CO,2011,Billion Btu,1478446,SEDS.TETCB.CO.A
Total Energy Consumption,Bbtu,CO,2012,Billion Btu,1446014,SEDS.TETCB.CO.A
Total Energy Consumption,Bbtu,CO,2013,Billion Btu,1478011,SEDS.TETCB.CO.A
Total Energy Consumption,Bbtu,CO,2014,Billion Btu,1493817,SEDS.TETCB.CO.A
Total Energy Consumption,Bbtu,CO,2015,Billion Btu,1500625,SEDS.TETCB.CO.A
Total Energy Consumption,Bbtu,CO,2016,Billion Btu,1469774,SEDS.TETCB.CO.A
Total Energy Consumption,Bbtu,CO,2017,Billion Btu,1476736,SEDS.TETCB.CO.A
Total Energy Consumption,Bbtu,CO,2018,Billion Btu,1526696,SEDS.TETCB.CO.A
Total Energy Consumption,Bbtu,CO,2019,Billion Btu,1572006,SEDS.TETCB.CO.A
Total Energy Consumption,Bbtu,CT,1960,Billion Btu,507999,SEDS.TETCB.CT.A
Total Energy Consumption,Bbtu,CT,1961,Billion Btu,518130,SEDS.TETCB.CT.A
Total Energy Consumption,Bbtu,CT,1962,Billion Btu,536644,SEDS.TETCB.CT.A
Total Energy Consumption,Bbtu,CT,1963,Billion Btu,545224,SEDS.TETCB.CT.A
Total Energy Consumption,Bbtu,CT,1964,Billion Btu,563507,SEDS.TETCB.CT.A
Total Energy Consumption,Bbtu,CT,1965,Billion Btu,569505,SEDS.TETCB.CT.A
Total Energy Consumption,Bbtu,CT,1966,Billion Btu,609289,SEDS.TETCB.CT.A
Total Energy Consumption,Bbtu,CT,1967,Billion Btu,624114,SEDS.TETCB.CT.A
Total Energy Consumption,Bbtu,CT,1968,Billion Btu,648770,SEDS.TETCB.CT.A
Total Energy Consumption,Bbtu,CT,1969,Billion Btu,667657,SEDS.TETCB.CT.A
Total Energy Consumption,Bbtu,CT,1970,Billion Btu,693930,SEDS.TETCB.CT.A
Total Energy Consumption,Bbtu,CT,1971,Billion Btu,682588,SEDS.TETCB.CT.A
Total Energy Consumption,Bbtu,CT,1972,Billion Btu,717611,SEDS.TETCB.CT.A
Total Energy Consumption,Bbtu,CT,1973,Billion Btu,743064,SEDS.TETCB.CT.A
Total Energy Consumption,Bbtu,CT,1974,Billion Btu,714126,SEDS.TETCB.CT.A
Total Energy Consumption,Bbtu,CT,1975,Billion Btu,689513,SEDS.TETCB.CT.A
Total Energy Consumption,Bbtu,CT,1976,Billion Btu,742109,SEDS.TETCB.CT.A
Total Energy Consumption,Bbtu,CT,1977,Billion Btu,748110,SEDS.TETCB.CT.A
Total Energy Consumption,Bbtu,CT,1978,Billion Btu,768737,SEDS.TETCB.CT.A
Total Energy Consumption,Bbtu,CT,1979,Billion Btu,755692,SEDS.TETCB.CT.A
Total Energy Consumption,Bbtu,CT,1980,Billion Btu,728226,SEDS.TETCB.CT.A
Total Energy Consumption,Bbtu,CT,1981,Billion Btu,695795,SEDS.TETCB.CT.A
Total Energy Consumption,Bbtu,CT,1982,Billion Btu,696739,SEDS.TETCB.CT.A
Total Energy Consumption,Bbtu,CT,1983,Billion Btu,688418,SEDS.TETCB.CT.A
Total Energy Consumption,Bbtu,CT,1984,Billion Btu,715073,SEDS.TETCB.CT.A
Total Energy Consumption,Bbtu,CT,1985,Billion Btu,723070,SEDS.TETCB.CT.A
Total Energy Consumption,Bbtu,CT,1986,Billion Btu,739744,SEDS.TETCB.CT.A
Total Energy Consumption,Bbtu,CT,1987,Billion Btu,763522,SEDS.TETCB.CT.A
Total Energy Consumption,Bbtu,CT,1988,Billion Btu,795471,SEDS.TETCB.CT.A
Total Energy Consumption,Bbtu,CT,1989,Billion Btu,811311,SEDS.TETCB.CT.A
Total Energy Consumption,Bbtu,CT,1990,Billion Btu,775896,SEDS.TETCB.CT.A
Total Energy Consumption,Bbtu,CT,1991,Billion Btu,776710,SEDS.TETCB.CT.A
Total Energy Consumption,Bbtu,CT,1992,Billion Btu,810197,SEDS.TETCB.CT.A
Total Energy Consumption,Bbtu,CT,1993,Billion Btu,795996,SEDS.TETCB.CT.A
Total Energy Consumption,Bbtu,CT,1994,Billion Btu,800069,SEDS.TETCB.CT.A
Total Energy Consumption,Bbtu,CT,1995,Billion Btu,782296,SEDS.TETCB.CT.A
Total Energy Consumption,Bbtu,CT,1996,Billion Btu,820990,SEDS.TETCB.CT.A
Total Energy Consumption,Bbtu,CT,1997,Billion Btu,811129,SEDS.TETCB.CT.A
Total Energy Consumption,Bbtu,CT,1998,Billion Btu,791157,SEDS.TETCB.CT.A
Total Energy Consumption,Bbtu,CT,1999,Billion Btu,834267,SEDS.TETCB.CT.A
Total Energy Consumption,Bbtu,CT,2000,Billion Btu,844550,SEDS.TETCB.CT.A
Total Energy Consumption,Bbtu,CT,2001,Billion Btu,829136,SEDS.TETCB.CT.A
Total Energy Consumption,Bbtu,CT,2002,Billion Btu,815224,SEDS.TETCB.CT.A
Total Energy Consumption,Bbtu,CT,2003,Billion Btu,894334,SEDS.TETCB.CT.A
Total Energy Consumption,Bbtu,CT,2004,Billion Btu,907100,SEDS.TETCB.CT.A
Total Energy Consumption,Bbtu,CT,2005,Billion Btu,875720,SEDS.TETCB.CT.A
Total Energy Consumption,Bbtu,CT,2006,Billion Btu,819794,SEDS.TETCB.CT.A
Total Energy Consumption,Bbtu,CT,2007,Billion Btu,842121,SEDS.TETCB.CT.A
Total Energy Consumption,Bbtu,CT,2008,Billion Btu,774596,SEDS.TETCB.CT.A
Total Energy Consumption,Bbtu,CT,2009,Billion Btu,766459,SEDS.TETCB.CT.A
Total Energy Consumption,Bbtu,CT,2010,Billion Btu,769837,SEDS.TETCB.CT.A
Total Energy Consumption,Bbtu,CT,2011,Billion Btu,743496,SEDS.TETCB.CT.A
Total Energy Consumption,Bbtu,CT,2012,Billion Btu,728270,SEDS.TETCB.CT.A
Total Energy Consumption,Bbtu,CT,2013,Billion Btu,747004,SEDS.TETCB.CT.A
Total Energy Consumption,Bbtu,CT,2014,Billion Btu,751741,SEDS.TETCB.CT.A
Total Energy Consumption,Bbtu,CT,2015,Billion Btu,756752,SEDS.TETCB.CT.A
Total Energy Consumption,Bbtu,CT,2016,Billion Btu,724700,SEDS.TETCB.CT.A
Total Energy Consumption,Bbtu,CT,2017,Billion Btu,728349,SEDS.TETCB.CT.A
Total Energy Consumption,Bbtu,CT,2018,Billion Btu,756085,SEDS.TETCB.CT.A
Total Energy Consumption,Bbtu,CT,2019,Billion Btu,735362,SEDS.TETCB.CT.A
Total Energy Consumption,Bbtu,DC,1960,Billion Btu,119871,SEDS.TETCB.DC.A
Total Energy Consumption,Bbtu,DC,1961,Billion Btu,118175,SEDS.TETCB.DC.A
Total Energy Consumption,Bbtu,DC,1962,Billion Btu,120458,SEDS.TETCB.DC.A
Total Energy Consumption,Bbtu,DC,1963,Billion Btu,121016,SEDS.TETCB.DC.A
Total Energy Consumption,Bbtu,DC,1964,Billion Btu,132268,SEDS.TETCB.DC.A
Total Energy Consumption,Bbtu,DC,1965,Billion Btu,159170,SEDS.TETCB.DC.A
Total Energy Consumption,Bbtu,DC,1966,Billion Btu,169525,SEDS.TETCB.DC.A
Total Energy Consumption,Bbtu,DC,1967,Billion Btu,182216,SEDS.TETCB.DC.A
Total Energy Consumption,Bbtu,DC,1968,Billion Btu,181890,SEDS.TETCB.DC.A
Total Energy Consumption,Bbtu,DC,1969,Billion Btu,195629,SEDS.TETCB.DC.A
Total Energy Consumption,Bbtu,DC,1970,Billion Btu,205891,SEDS.TETCB.DC.A
Total Energy Consumption,Bbtu,DC,1971,Billion Btu,199397,SEDS.TETCB.DC.A
Total Energy Consumption,Bbtu,DC,1972,Billion Btu,188830,SEDS.TETCB.DC.A
Total Energy Consumption,Bbtu,DC,1973,Billion Btu,193442,SEDS.TETCB.DC.A
Total Energy Consumption,Bbtu,DC,1974,Billion Btu,171284,SEDS.TETCB.DC.A
Total Energy Consumption,Bbtu,DC,1975,Billion Btu,163161,SEDS.TETCB.DC.A
Total Energy Consumption,Bbtu,DC,1976,Billion Btu,164436,SEDS.TETCB.DC.A
Total Energy Consumption,Bbtu,DC,1977,Billion Btu,163353,SEDS.TETCB.DC.A
Total Energy Consumption,Bbtu,DC,1978,Billion Btu,160278,SEDS.TETCB.DC.A
Total Energy Consumption,Bbtu,DC,1979,Billion Btu,152431,SEDS.TETCB.DC.A
Total Energy Consumption,Bbtu,DC,1980,Billion Btu,153262,SEDS.TETCB.DC.A
Total Energy Consumption,Bbtu,DC,1981,Billion Btu,149271,SEDS.TETCB.DC.A
Total Energy Consumption,Bbtu,DC,1982,Billion Btu,163811,SEDS.TETCB.DC.A
Total Energy Consumption,Bbtu,DC,1983,Billion Btu,162575,SEDS.TETCB.DC.A
Total Energy Consumption,Bbtu,DC,1984,Billion Btu,167024,SEDS.TETCB.DC.A
Total Energy Consumption,Bbtu,DC,1985,Billion Btu,165934,SEDS.TETCB.DC.A
Total Energy Consumption,Bbtu,DC,1986,Billion Btu,174696,SEDS.TETCB.DC.A
Total Energy Consumption,Bbtu,DC,1987,Billion Btu,174233,SEDS.TETCB.DC.A
Total Energy Consumption,Bbtu,DC,1988,Billion Btu,174976,SEDS.TETCB.DC.A
Total Energy Consumption,Bbtu,DC,1989,Billion Btu,180533,SEDS.TETCB.DC.A
Total Energy Consumption,Bbtu,DC,1990,Billion Btu,185266,SEDS.TETCB.DC.A
Total Energy Consumption,Bbtu,DC,1991,Billion Btu,191358,SEDS.TETCB.DC.A
Total Energy Consumption,Bbtu,DC,1992,Billion Btu,191482,SEDS.TETCB.DC.A
Total Energy Consumption,Bbtu,DC,1993,Billion Btu,198476,SEDS.TETCB.DC.A
Total Energy Consumption,Bbtu,DC,1994,Billion Btu,193593,SEDS.TETCB.DC.A
Total Energy Consumption,Bbtu,DC,1995,Billion Btu,196284,SEDS.TETCB.DC.A
Total Energy Consumption,Bbtu,DC,1996,Billion Btu,193511,SEDS.TETCB.DC.A
Total Energy Consumption,Bbtu,DC,1997,Billion Btu,191092,SEDS.TETCB.DC.A
Total Energy Consumption,Bbtu,DC,1998,Billion Btu,186974,SEDS.TETCB.DC.A
Total Energy Consumption,Bbtu,DC,1999,Billion Btu,191690,SEDS.TETCB.DC.A
Total Energy Consumption,Bbtu,DC,2000,Billion Btu,198048,SEDS.TETCB.DC.A
Total Energy Consumption,Bbtu,DC,2001,Billion Btu,193476,SEDS.TETCB.DC.A
Total Energy Consumption,Bbtu,DC,2002,Billion Btu,197752,SEDS.TETCB.DC.A
Total Energy Consumption,Bbtu,DC,2003,Billion Btu,193758,SEDS.TETCB.DC.A
Total Energy Consumption,Bbtu,DC,2004,Billion Btu,201417,SEDS.TETCB.DC.A
Total Energy Consumption,Bbtu,DC,2005,Billion Btu,200935,SEDS.TETCB.DC.A
Total Energy Consumption,Bbtu,DC,2006,Billion Btu,186421,SEDS.TETCB.DC.A
Total Energy Consumption,Bbtu,DC,2007,Billion Btu,194925,SEDS.TETCB.DC.A
Total Energy Consumption,Bbtu,DC,2008,Billion Btu,184104,SEDS.TETCB.DC.A
Total Energy Consumption,Bbtu,DC,2009,Billion Btu,186485,SEDS.TETCB.DC.A
Total Energy Consumption,Bbtu,DC,2010,Billion Btu,190374,SEDS.TETCB.DC.A
Total Energy Consumption,Bbtu,DC,2011,Billion Btu,183642,SEDS.TETCB.DC.A
Total Energy Consumption,Bbtu,DC,2012,Billion Btu,172778,SEDS.TETCB.DC.A
Total Energy Consumption,Bbtu,DC,2013,Billion Btu,174798,SEDS.TETCB.DC.A
Total Energy Consumption,Bbtu,DC,2014,Billion Btu,179278,SEDS.TETCB.DC.A
Total Energy Consumption,Bbtu,DC,2015,Billion Btu,178219,SEDS.TETCB.DC.A
Total Energy Consumption,Bbtu,DC,2016,Billion Btu,174551,SEDS.TETCB.DC.A
Total Energy Consumption,Bbtu,DC,2017,Billion Btu,166877,SEDS.TETCB.DC.A
Total Energy Consumption,Bbtu,DC,2018,Billion Btu,174538,SEDS.TETCB.DC.A
Total Energy Consumption,Bbtu,DC,2019,Billion Btu,167662,SEDS.TETCB.DC.A
Total Energy Consumption,Bbtu,DE,1960,Billion Btu,156406,SEDS.TETCB.DE.A
Total Energy Consumption,Bbtu,DE,1961,Billion Btu,150335,SEDS.TETCB.DE.A
Total Energy Consumption,Bbtu,DE,1962,Billion Btu,161918,SEDS.TETCB.DE.A
Total Energy Consumption,Bbtu,DE,1963,Billion Btu,172781,SEDS.TETCB.DE.A
Total Energy Consumption,Bbtu,DE,1964,Billion Btu,173156,SEDS.TETCB.DE.A
Total Energy Consumption,Bbtu,DE,1965,Billion Btu,184269,SEDS.TETCB.DE.A
Total Energy Consumption,Bbtu,DE,1966,Billion Btu,192519,SEDS.TETCB.DE.A
Total Energy Consumption,Bbtu,DE,1967,Billion Btu,187575,SEDS.TETCB.DE.A
Total Energy Consumption,Bbtu,DE,1968,Billion Btu,206901,SEDS.TETCB.DE.A
Total Energy Consumption,Bbtu,DE,1969,Billion Btu,219454,SEDS.TETCB.DE.A
Total Energy Consumption,Bbtu,DE,1970,Billion Btu,219722,SEDS.TETCB.DE.A
Total Energy Consumption,Bbtu,DE,1971,Billion Btu,222353,SEDS.TETCB.DE.A
Total Energy Consumption,Bbtu,DE,1972,Billion Btu,232526,SEDS.TETCB.DE.A
Total Energy Consumption,Bbtu,DE,1973,Billion Btu,246392,SEDS.TETCB.DE.A
Total Energy Consumption,Bbtu,DE,1974,Billion Btu,228887,SEDS.TETCB.DE.A
Total Energy Consumption,Bbtu,DE,1975,Billion Btu,218797,SEDS.TETCB.DE.A
Total Energy Consumption,Bbtu,DE,1976,Billion Btu,229178,SEDS.TETCB.DE.A
Total Energy Consumption,Bbtu,DE,1977,Billion Btu,227666,SEDS.TETCB.DE.A
Total Energy Consumption,Bbtu,DE,1978,Billion Btu,226261,SEDS.TETCB.DE.A
Total Energy Consumption,Bbtu,DE,1979,Billion Btu,244675,SEDS.TETCB.DE.A
Total Energy Consumption,Bbtu,DE,1980,Billion Btu,242340,SEDS.TETCB.DE.A
Total Energy Consumption,Bbtu,DE,1981,Billion Btu,195218,SEDS.TETCB.DE.A
Total Energy Consumption,Bbtu,DE,1982,Billion Btu,186552,SEDS.TETCB.DE.A
Total Energy Consumption,Bbtu,DE,1983,Billion Btu,197917,SEDS.TETCB.DE.A
Total Energy Consumption,Bbtu,DE,1984,Billion Btu,220487,SEDS.TETCB.DE.A
Total Energy Consumption,Bbtu,DE,1985,Billion Btu,214953,SEDS.TETCB.DE.A
Total Energy Consumption,Bbtu,DE,1986,Billion Btu,217072,SEDS.TETCB.DE.A
Total Energy Consumption,Bbtu,DE,1987,Billion Btu,227480,SEDS.TETCB.DE.A
Total Energy Consumption,Bbtu,DE,1988,Billion Btu,234133,SEDS.TETCB.DE.A
Total Energy Consumption,Bbtu,DE,1989,Billion Btu,241618,SEDS.TETCB.DE.A
Total Energy Consumption,Bbtu,DE,1990,Billion Btu,251796,SEDS.TETCB.DE.A
Total Energy Consumption,Bbtu,DE,1991,Billion Btu,255250,SEDS.TETCB.DE.A
Total Energy Consumption,Bbtu,DE,1992,Billion Btu,261314,SEDS.TETCB.DE.A
Total Energy Consumption,Bbtu,DE,1993,Billion Btu,266225,SEDS.TETCB.DE.A
Total Energy Consumption,Bbtu,DE,1994,Billion Btu,261444,SEDS.TETCB.DE.A
Total Energy Consumption,Bbtu,DE,1995,Billion Btu,262936,SEDS.TETCB.DE.A
Total Energy Consumption,Bbtu,DE,1996,Billion Btu,273242,SEDS.TETCB.DE.A
Total Energy Consumption,Bbtu,DE,1997,Billion Btu,274786,SEDS.TETCB.DE.A
Total Energy Consumption,Bbtu,DE,1998,Billion Btu,272892,SEDS.TETCB.DE.A
Total Energy Consumption,Bbtu,DE,1999,Billion Btu,286222,SEDS.TETCB.DE.A
Total Energy Consumption,Bbtu,DE,2000,Billion Btu,305695,SEDS.TETCB.DE.A
Total Energy Consumption,Bbtu,DE,2001,Billion Btu,292032,SEDS.TETCB.DE.A
Total Energy Consumption,Bbtu,DE,2002,Billion Btu,308594,SEDS.TETCB.DE.A
Total Energy Consumption,Bbtu,DE,2003,Billion Btu,303732,SEDS.TETCB.DE.A
Total Energy Consumption,Bbtu,DE,2004,Billion Btu,289192,SEDS.TETCB.DE.A
Total Energy Consumption,Bbtu,DE,2005,Billion Btu,299825,SEDS.TETCB.DE.A
Total Energy Consumption,Bbtu,DE,2006,Billion Btu,287816,SEDS.TETCB.DE.A
Total Energy Consumption,Bbtu,DE,2007,Billion Btu,293724,SEDS.TETCB.DE.A
Total Energy Consumption,Bbtu,DE,2008,Billion Btu,291505,SEDS.TETCB.DE.A
Total Energy Consumption,Bbtu,DE,2009,Billion Btu,259458,SEDS.TETCB.DE.A
Total Energy Consumption,Bbtu,DE,2010,Billion Btu,266380,SEDS.TETCB.DE.A
Total Energy Consumption,Bbtu,DE,2011,Billion Btu,285681,SEDS.TETCB.DE.A
Total Energy Consumption,Bbtu,DE,2012,Billion Btu,283546,SEDS.TETCB.DE.A
Total Energy Consumption,Bbtu,DE,2013,Billion Btu,280896,SEDS.TETCB.DE.A
Total Energy Consumption,Bbtu,DE,2014,Billion Btu,281005,SEDS.TETCB.DE.A
Total Energy Consumption,Bbtu,DE,2015,Billion Btu,284675,SEDS.TETCB.DE.A
Total Energy Consumption,Bbtu,DE,2016,Billion Btu,280942,SEDS.TETCB.DE.A
Total Energy Consumption,Bbtu,DE,2017,Billion Btu,280037,SEDS.TETCB.DE.A
Total Energy Consumption,Bbtu,DE,2018,Billion Btu,300572,SEDS.TETCB.DE.A
Total Energy Consumption,Bbtu,DE,2019,Billion Btu,298601,SEDS.TETCB.DE.A
Total Energy Consumption,Bbtu,FL,1960,Billion Btu,809559,SEDS.TETCB.FL.A
Total Energy Consumption,Bbtu,FL,1961,Billion Btu,848703,SEDS.TETCB.FL.A
Total Energy Consumption,Bbtu,FL,1962,Billion Btu,949391,SEDS.TETCB.FL.A
Total Energy Consumption,Bbtu,FL,1963,Billion Btu,994376,SEDS.TETCB.FL.A
Total Energy Consumption,Bbtu,FL,1964,Billion Btu,1049548,SEDS.TETCB.FL.A
Total Energy Consumption,Bbtu,FL,1965,Billion Btu,1111530,SEDS.TETCB.FL.A
Total Energy Consumption,Bbtu,FL,1966,Billion Btu,1180231,SEDS.TETCB.FL.A
Total Energy Consumption,Bbtu,FL,1967,Billion Btu,1223737,SEDS.TETCB.FL.A
Total Energy Consumption,Bbtu,FL,1968,Billion Btu,1349462,SEDS.TETCB.FL.A
Total Energy Consumption,Bbtu,FL,1969,Billion Btu,1453793,SEDS.TETCB.FL.A
Total Energy Consumption,Bbtu,FL,1970,Billion Btu,1577450,SEDS.TETCB.FL.A
Total Energy Consumption,Bbtu,FL,1971,Billion Btu,1674133,SEDS.TETCB.FL.A
Total Energy Consumption,Bbtu,FL,1972,Billion Btu,1804005,SEDS.TETCB.FL.A
Total Energy Consumption,Bbtu,FL,1973,Billion Btu,1995319,SEDS.TETCB.FL.A
Total Energy Consumption,Bbtu,FL,1974,Billion Btu,1929045,SEDS.TETCB.FL.A
Total Energy Consumption,Bbtu,FL,1975,Billion Btu,1939837,SEDS.TETCB.FL.A
Total Energy Consumption,Bbtu,FL,1976,Billion Btu,2062020,SEDS.TETCB.FL.A
Total Energy Consumption,Bbtu,FL,1977,Billion Btu,2217477,SEDS.TETCB.FL.A
Total Energy Consumption,Bbtu,FL,1978,Billion Btu,2327321,SEDS.TETCB.FL.A
Total Energy Consumption,Bbtu,FL,1979,Billion Btu,2422499,SEDS.TETCB.FL.A
Total Energy Consumption,Bbtu,FL,1980,Billion Btu,2511917,SEDS.TETCB.FL.A
Total Energy Consumption,Bbtu,FL,1981,Billion Btu,2482043,SEDS.TETCB.FL.A
Total Energy Consumption,Bbtu,FL,1982,Billion Btu,2402137,SEDS.TETCB.FL.A
Total Energy Consumption,Bbtu,FL,1983,Billion Btu,2457345,SEDS.TETCB.FL.A
Total Energy Consumption,Bbtu,FL,1984,Billion Btu,2551259,SEDS.TETCB.FL.A
Total Energy Consumption,Bbtu,FL,1985,Billion Btu,2698976,SEDS.TETCB.FL.A
Total Energy Consumption,Bbtu,FL,1986,Billion Btu,2781956,SEDS.TETCB.FL.A
Total Energy Consumption,Bbtu,FL,1987,Billion Btu,2870556,SEDS.TETCB.FL.A
Total Energy Consumption,Bbtu,FL,1988,Billion Btu,3042056,SEDS.TETCB.FL.A
Total Energy Consumption,Bbtu,FL,1989,Billion Btu,3248530,SEDS.TETCB.FL.A
Total Energy Consumption,Bbtu,FL,1990,Billion Btu,3289151,SEDS.TETCB.FL.A
Total Energy Consumption,Bbtu,FL,1991,Billion Btu,3249677,SEDS.TETCB.FL.A
Total Energy Consumption,Bbtu,FL,1992,Billion Btu,3316472,SEDS.TETCB.FL.A
Total Energy Consumption,Bbtu,FL,1993,Billion Btu,3346956,SEDS.TETCB.FL.A
Total Energy Consumption,Bbtu,FL,1994,Billion Btu,3467465,SEDS.TETCB.FL.A
Total Energy Consumption,Bbtu,FL,1995,Billion Btu,3615069,SEDS.TETCB.FL.A
Total Energy Consumption,Bbtu,FL,1996,Billion Btu,3700617,SEDS.TETCB.FL.A
Total Energy Consumption,Bbtu,FL,1997,Billion Btu,3726429,SEDS.TETCB.FL.A
Total Energy Consumption,Bbtu,FL,1998,Billion Btu,3859240,SEDS.TETCB.FL.A
Total Energy Consumption,Bbtu,FL,1999,Billion Btu,3922071,SEDS.TETCB.FL.A
Total Energy Consumption,Bbtu,FL,2000,Billion Btu,4076022,SEDS.TETCB.FL.A
Total Energy Consumption,Bbtu,FL,2001,Billion Btu,4060590,SEDS.TETCB.FL.A
Total Energy Consumption,Bbtu,FL,2002,Billion Btu,4177962,SEDS.TETCB.FL.A
Total Energy Consumption,Bbtu,FL,2003,Billion Btu,4195567,SEDS.TETCB.FL.A
Total Energy Consumption,Bbtu,FL,2004,Billion Btu,4347431,SEDS.TETCB.FL.A
Total Energy Consumption,Bbtu,FL,2005,Billion Btu,4419873,SEDS.TETCB.FL.A
Total Energy Consumption,Bbtu,FL,2006,Billion Btu,4472498,SEDS.TETCB.FL.A
Total Energy Consumption,Bbtu,FL,2007,Billion Btu,4417304,SEDS.TETCB.FL.A
Total Energy Consumption,Bbtu,FL,2008,Billion Btu,4264866,SEDS.TETCB.FL.A
Total Energy Consumption,Bbtu,FL,2009,Billion Btu,4115274,SEDS.TETCB.FL.A
Total Energy Consumption,Bbtu,FL,2010,Billion Btu,4319167,SEDS.TETCB.FL.A
Total Energy Consumption,Bbtu,FL,2011,Billion Btu,4171417,SEDS.TETCB.FL.A
Total Energy Consumption,Bbtu,FL,2012,Billion Btu,4070213,SEDS.TETCB.FL.A
Total Energy Consumption,Bbtu,FL,2013,Billion Btu,4130128,SEDS.TETCB.FL.A
Total Energy Consumption,Bbtu,FL,2014,Billion Btu,4173313,SEDS.TETCB.FL.A
Total Energy Consumption,Bbtu,FL,2015,Billion Btu,4324695,SEDS.TETCB.FL.A
Total Energy Consumption,Bbtu,FL,2016,Billion Btu,4362573,SEDS.TETCB.FL.A
Total Energy Consumption,Bbtu,FL,2017,Billion Btu,4345063,SEDS.TETCB.FL.A
Total Energy Consumption,Bbtu,FL,2018,Billion Btu,4441070,SEDS.TETCB.FL.A
Total Energy Consumption,Bbtu,FL,2019,Billion Btu,4371590,SEDS.TETCB.FL.A
Total Energy Consumption,Bbtu,GA,1960,Billion Btu,701005,SEDS.TETCB.GA.A
Total Energy Consumption,Bbtu,GA,1961,Billion Btu,705734,SEDS.TETCB.GA.A
Total Energy Consumption,Bbtu,GA,1962,Billion Btu,764902,SEDS.TETCB.GA.A
Total Energy Consumption,Bbtu,GA,1963,Billion Btu,802968,SEDS.TETCB.GA.A
Total Energy Consumption,Bbtu,GA,1964,Billion Btu,857040,SEDS.TETCB.GA.A
Total Energy Consumption,Bbtu,GA,1965,Billion Btu,917174,SEDS.TETCB.GA.A
Total Energy Consumption,Bbtu,GA,1966,Billion Btu,997589,SEDS.TETCB.GA.A
Total Energy Consumption,Bbtu,GA,1967,Billion Btu,1062811,SEDS.TETCB.GA.A
Total Energy Consumption,Bbtu,GA,1968,Billion Btu,1154038,SEDS.TETCB.GA.A
Total Energy Consumption,Bbtu,GA,1969,Billion Btu,1228189,SEDS.TETCB.GA.A
Total Energy Consumption,Bbtu,GA,1970,Billion Btu,1280820,SEDS.TETCB.GA.A
Total Energy Consumption,Bbtu,GA,1971,Billion Btu,1348865,SEDS.TETCB.GA.A
Total Energy Consumption,Bbtu,GA,1972,Billion Btu,1435584,SEDS.TETCB.GA.A
Total Energy Consumption,Bbtu,GA,1973,Billion Btu,1555110,SEDS.TETCB.GA.A
Total Energy Consumption,Bbtu,GA,1974,Billion Btu,1495568,SEDS.TETCB.GA.A
Total Energy Consumption,Bbtu,GA,1975,Billion Btu,1489772,SEDS.TETCB.GA.A
Total Energy Consumption,Bbtu,GA,1976,Billion Btu,1552529,SEDS.TETCB.GA.A
Total Energy Consumption,Bbtu,GA,1977,Billion Btu,1628701,SEDS.TETCB.GA.A
Total Energy Consumption,Bbtu,GA,1978,Billion Btu,1683045,SEDS.TETCB.GA.A
Total Energy Consumption,Bbtu,GA,1979,Billion Btu,1729590,SEDS.TETCB.GA.A
Total Energy Consumption,Bbtu,GA,1980,Billion Btu,1717236,SEDS.TETCB.GA.A
Total Energy Consumption,Bbtu,GA,1981,Billion Btu,1694324,SEDS.TETCB.GA.A
Total Energy Consumption,Bbtu,GA,1982,Billion Btu,1679709,SEDS.TETCB.GA.A
Total Energy Consumption,Bbtu,GA,1983,Billion Btu,1749228,SEDS.TETCB.GA.A
Total Energy Consumption,Bbtu,GA,1984,Billion Btu,1875179,SEDS.TETCB.GA.A
Total Energy Consumption,Bbtu,GA,1985,Billion Btu,1931023,SEDS.TETCB.GA.A
Total Energy Consumption,Bbtu,GA,1986,Billion Btu,1953662,SEDS.TETCB.GA.A
Total Energy Consumption,Bbtu,GA,1987,Billion Btu,2049053,SEDS.TETCB.GA.A
Total Energy Consumption,Bbtu,GA,1988,Billion Btu,2138263,SEDS.TETCB.GA.A
Total Energy Consumption,Bbtu,GA,1989,Billion Btu,2219567,SEDS.TETCB.GA.A
Total Energy Consumption,Bbtu,GA,1990,Billion Btu,2216211,SEDS.TETCB.GA.A
Total Energy Consumption,Bbtu,GA,1991,Billion Btu,2205008,SEDS.TETCB.GA.A
Total Energy Consumption,Bbtu,GA,1992,Billion Btu,2250675,SEDS.TETCB.GA.A
Total Energy Consumption,Bbtu,GA,1993,Billion Btu,2403877,SEDS.TETCB.GA.A
Total Energy Consumption,Bbtu,GA,1994,Billion Btu,2423951,SEDS.TETCB.GA.A
Total Energy Consumption,Bbtu,GA,1995,Billion Btu,2607462,SEDS.TETCB.GA.A
Total Energy Consumption,Bbtu,GA,1996,Billion Btu,2767321,SEDS.TETCB.GA.A
Total Energy Consumption,Bbtu,GA,1997,Billion Btu,2744916,SEDS.TETCB.GA.A
Total Energy Consumption,Bbtu,GA,1998,Billion Btu,2783049,SEDS.TETCB.GA.A
Total Energy Consumption,Bbtu,GA,1999,Billion Btu,2803980,SEDS.TETCB.GA.A
Total Energy Consumption,Bbtu,GA,2000,Billion Btu,2920928,SEDS.TETCB.GA.A
Total Energy Consumption,Bbtu,GA,2001,Billion Btu,2818753,SEDS.TETCB.GA.A
Total Energy Consumption,Bbtu,GA,2002,Billion Btu,2936048,SEDS.TETCB.GA.A
Total Energy Consumption,Bbtu,GA,2003,Billion Btu,2956845,SEDS.TETCB.GA.A
