"state","plant_type_full","year","Value"
"CO","geo_N_1",2020,32969
"ID","geo_N_1",2020,32969
"MT","geo_N_1",2020,32969
"NM","geo_N_1",2020,32969
"NV","geo_N_1",2020,32969
"UT","geo_N_1",2020,32969
"WY","geo_N_1",2020,32969
"AZ","geo_N_2",2020,32969
"CO","geo_N_2",2020,32969
"ID","geo_N_2",2020,32969
"MT","geo_N_2",2020,32969
"NM","geo_N_2",2020,32969
"NV","geo_N_2",2020,32969
"UT","geo_N_2",2020,32969
"WY","geo_N_2",2020,32969
"AZ","geo_N_3",2020,32969
"CO","geo_N_3",2020,32969
"ID","geo_N_3",2020,32969
"MT","geo_N_3",2020,32969
"NM","geo_N_3",2020,32969
"NV","geo_N_3",2020,32969
"UT","geo_N_3",2020,32969
"WY","geo_N_3",2020,32969
"AZ","geo_N_4",2020,32969
"CO","geo_N_4",2020,32969
"ID","geo_N_4",2020,32969
"MT","geo_N_4",2020,32969
"NM","geo_N_4",2020,32969
"NV","geo_N_4",2020,32969
"UT","geo_N_4",2020,32969
"WY","geo_N_4",2020,32969
"AZ","geo_N_5",2020,32969
"CO","geo_N_5",2020,32969
"ID","geo_N_5",2020,32969
"MT","geo_N_5",2020,32969
"NM","geo_N_5",2020,32969
"NV","geo_N_5",2020,32969
"UT","geo_N_5",2020,32969
"WY","geo_N_5",2020,32969
"AZ","geo_N_6",2020,32969
"CO","geo_N_6",2020,32969
"ID","geo_N_6",2020,32969
"MT","geo_N_6",2020,32969
"NM","geo_N_6",2020,32969
"NV","geo_N_6",2020,32969
"UT","geo_N_6",2020,32969
"WY","geo_N_6",2020,32969
"AZ","geo_N_7",2020,32969
"CO","geo_N_7",2020,32969
"ID","geo_N_7",2020,32969
"MT","geo_N_7",2020,32969
"NM","geo_N_7",2020,32969
"NV","geo_N_7",2020,32969
"UT","geo_N_7",2020,32969
"WY","geo_N_7",2020,32969
"AZ","geo_N_8",2020,32969
"CO","geo_N_8",2020,32969
"ID","geo_N_8",2020,32969
"MT","geo_N_8",2020,32969
"NM","geo_N_8",2020,32969
"NV","geo_N_8",2020,32969
"UT","geo_N_8",2020,32969
"WY","geo_N_8",2020,32969
"AZ","geo_N_9",2020,32969
"CO","geo_N_9",2020,32969
"ID","geo_N_9",2020,32969
"MT","geo_N_9",2020,32969
"NM","geo_N_9",2020,32969
"NV","geo_N_9",2020,32969
"UT","geo_N_9",2020,32969
"WY","geo_N_9",2020,32969
"AZ","geo_N_10",2020,32969
"CO","geo_N_10",2020,32969
"ID","geo_N_10",2020,32969
"MT","geo_N_10",2020,32969
"NM","geo_N_10",2020,32969
"NV","geo_N_10",2020,32969
"UT","geo_N_10",2020,32969
"WY","geo_N_10",2020,32969
"AZ","slrPV_N",2020,9884
"CO","slrPV_N",2020,9884
"ID","slrPV_N",2020,9884
"MT","slrPV_N",2020,9884
"NM","slrPV_N",2020,9884
"NV","slrPV_N",2020,9884
"UT","slrPV_N",2020,9884
"WY","slrPV_N",2020,9884
"AZ","slrCSP_N",2020,9884
"CO","slrCSP_N",2020,9884
"ID","slrCSP_N",2020,9884
"MT","slrCSP_N",2020,9884
"NM","slrCSP_N",2020,9884
"NV","slrCSP_N",2020,9884
"UT","slrCSP_N",2020,9884
"WY","slrCSP_N",2020,9884
"AZ","wnd_Nonsh_3",2020,9884
"CO","wnd_Nonsh_3",2020,9884
"ID","wnd_Nonsh_3",2020,9884
"MT","wnd_Nonsh_3",2020,9884
"NM","wnd_Nonsh_3",2020,9884
"NV","wnd_Nonsh_3",2020,9884
"UT","wnd_Nonsh_3",2020,9884
"WY","wnd_Nonsh_3",2020,9884
"AZ","wnd_Nonsh_4",2020,9884
"CO","wnd_Nonsh_4",2020,9884
"ID","wnd_Nonsh_4",2020,9884
"MT","wnd_Nonsh_4",2020,9884
"NM","wnd_Nonsh_4",2020,9884
"NV","wnd_Nonsh_4",2020,9884
"UT","wnd_Nonsh_4",2020,9884
"WY","wnd_Nonsh_4",2020,9884
"AZ","wnd_Nonsh_5",2020,9884
"CO","wnd_Nonsh_5",2020,9884
"ID","wnd_Nonsh_5",2020,9884
"MT","wnd_Nonsh_5",2020,9884
"NM","wnd_Nonsh_5",2020,9884
"NV","wnd_Nonsh_5",2020,9884
"UT","wnd_Nonsh_5",2020,9884
"WY","wnd_Nonsh_5",2020,9884
"AZ","wnd_Nonsh_6",2020,9884
"CO","wnd_Nonsh_6",2020,9884
"ID","wnd_Nonsh_6",2020,9884
"MT","wnd_Nonsh_6",2020,9884
"NM","wnd_Nonsh_6",2020,9884
"NV","wnd_Nonsh_6",2020,9884
"UT","wnd_Nonsh_6",2020,9884
"WY","wnd_Nonsh_6",2020,9884
"AZ","wnd_Nonsh_7",2020,9884
"CO","wnd_Nonsh_7",2020,9884
"ID","wnd_Nonsh_7",2020,9884
"MT","wnd_Nonsh_7",2020,9884
"NM","wnd_Nonsh_7",2020,9884
"NV","wnd_Nonsh_7",2020,9884
"UT","wnd_Nonsh_7",2020,9884
"WY","wnd_Nonsh_7",2020,9884
"AZ","wnd_Nshal_3",2020,9884
"CO","wnd_Nshal_3",2020,9884
"ID","wnd_Nshal_3",2020,9884
"MT","wnd_Nshal_3",2020,9884
"NM","wnd_Nshal_3",2020,9884
"NV","wnd_Nshal_3",2020,9884
"UT","wnd_Nshal_3",2020,9884
"WY","wnd_Nshal_3",2020,9884
"AZ","wnd_Nshal_4",2020,9884
"CO","wnd_Nshal_4",2020,9884
"ID","wnd_Nshal_4",2020,9884
"MT","wnd_Nshal_4",2020,9884
"NM","wnd_Nshal_4",2020,9884
"NV","wnd_Nshal_4",2020,9884
"UT","wnd_Nshal_4",2020,9884
"WY","wnd_Nshal_4",2020,9884
"AZ","wnd_Nshal_5",2020,9884
"CO","wnd_Nshal_5",2020,9884
"ID","wnd_Nshal_5",2020,9884
"MT","wnd_Nshal_5",2020,9884
"NM","wnd_Nshal_5",2020,9884
"NV","wnd_Nshal_5",2020,9884
"UT","wnd_Nshal_5",2020,9884
"WY","wnd_Nshal_5",2020,9884
"AZ","wnd_Nshal_6",2020,9884
"CO","wnd_Nshal_6",2020,9884
"ID","wnd_Nshal_6",2020,9884
"MT","wnd_Nshal_6",2020,9884
"NM","wnd_Nshal_6",2020,9884
"NV","wnd_Nshal_6",2020,9884
"UT","wnd_Nshal_6",2020,9884
"WY","wnd_Nshal_6",2020,9884
"AZ","wnd_Nshal_7",2020,9884
"CO","wnd_Nshal_7",2020,9884
"ID","wnd_Nshal_7",2020,9884
"MT","wnd_Nshal_7",2020,9884
"NM","wnd_Nshal_7",2020,9884
"NV","wnd_Nshal_7",2020,9884
"UT","wnd_Nshal_7",2020,9884
"WY","wnd_Nshal_7",2020,9884
"AZ","wnd_Ndeep_3",2020,9884
"CO","wnd_Ndeep_3",2020,9884
"ID","wnd_Ndeep_3",2020,9884
"MT","wnd_Ndeep_3",2020,9884
"NM","wnd_Ndeep_3",2020,9884
"NV","wnd_Ndeep_3",2020,9884
"UT","wnd_Ndeep_3",2020,9884
"WY","wnd_Ndeep_3",2020,9884
"AZ","wnd_Ndeep_4",2020,9884
"CO","wnd_Ndeep_4",2020,9884
"ID","wnd_Ndeep_4",2020,9884
"MT","wnd_Ndeep_4",2020,9884
"NM","wnd_Ndeep_4",2020,9884
"NV","wnd_Ndeep_4",2020,9884
"UT","wnd_Ndeep_4",2020,9884
"WY","wnd_Ndeep_4",2020,9884
"AZ","wnd_Ndeep_5",2020,9884
"CO","wnd_Ndeep_5",2020,9884
"ID","wnd_Ndeep_5",2020,9884
"MT","wnd_Ndeep_5",2020,9884
"NM","wnd_Ndeep_5",2020,9884
"NV","wnd_Ndeep_5",2020,9884
"UT","wnd_Ndeep_5",2020,9884
"WY","wnd_Ndeep_5",2020,9884
"AZ","wnd_Ndeep_6",2020,9884
"CO","wnd_Ndeep_6",2020,9884
"ID","wnd_Ndeep_6",2020,9884
"MT","wnd_Ndeep_6",2020,9884
"NM","wnd_Ndeep_6",2020,9884
"NV","wnd_Ndeep_6",2020,9884
"UT","wnd_Ndeep_6",2020,9884
"WY","wnd_Ndeep_6",2020,9884
"AZ","wnd_Ndeep_7",2020,9884
"CO","wnd_Ndeep_7",2020,9884
"ID","wnd_Ndeep_7",2020,9884
"MT","wnd_Ndeep_7",2020,9884
"NM","wnd_Ndeep_7",2020,9884
"NV","wnd_Ndeep_7",2020,9884
"UT","wnd_Ndeep_7",2020,9884
"WY","wnd_Ndeep_7",2020,9884
"CA","col_N",2020,8373.687963
"CA","col_Nccs",2020,11311.56665
"CA","ngcc_N",2020,6330.245483
"CA","ngcc_Nccs",2020,7280.36979
"CA","ngtb_N",2020,9556.081117
"CA","nuc_N",2020,10488
"CA","bio_N",2020,12897.92085
"CA","lfg_N_hi",2020,18000
"CA","lfg_N_lo",2020,18000
"CA","lfg_N_vl",2020,18000
"CA","fc_N",2020,9209.489281
"CA","geo_N_1",2020,32969
"CA","geo_N_2",2020,32969
"CA","geo_N_3",2020,32969
"CA","geo_N_4",2020,32969
"CA","geo_N_5",2020,32969
"CA","geo_N_6",2020,32969
"CA","geo_N_7",2020,32969
"CA","geo_N_8",2020,32969
"CA","geo_N_9",2020,32969
"CA","geo_N_10",2020,32969
"CA","slrPV_N",2020,9884
"CA","slrCSP_N",2020,9884
"CA","wnd_Nonsh_3",2020,9884
"CA","wnd_Nonsh_4",2020,9884
"CA","wnd_Nonsh_5",2020,9884
"CA","wnd_Nonsh_6",2020,9884
"CA","wnd_Nonsh_7",2020,9884
"CA","wnd_Nshal_3",2020,9884
"CA","wnd_Nshal_4",2020,9884
"CA","wnd_Nshal_5",2020,9884
"CA","wnd_Nshal_6",2020,9884
"CA","wnd_Nshal_7",2020,9884
"CA","wnd_Ndeep_3",2020,9884
"CA","wnd_Ndeep_4",2020,9884
"CA","wnd_Ndeep_5",2020,9884
"CA","wnd_Ndeep_6",2020,9884
"CA","wnd_Ndeep_7",2020,9884
"OR","col_N",2020,8373.687963
"WA","col_N",2020,8373.687963
"OR","col_Nccs",2020,11311.56665
"WA","col_Nccs",2020,11311.56665
"OR","ngcc_N",2020,6330.245483
"WA","ngcc_N",2020,6330.245483
"OR","ngcc_Nccs",2020,7280.36979
"WA","ngcc_Nccs",2020,7280.36979
"OR","ngtb_N",2020,9556.081117
"WA","ngtb_N",2020,9556.081117
"OR","nuc_N",2020,10488
"WA","nuc_N",2020,10488
"OR","bio_N",2020,12897.92085
"WA","bio_N",2020,12897.92085
"OR","lfg_N_hi",2020,18000
"WA","lfg_N_hi",2020,18000
"OR","lfg_N_lo",2020,18000
"WA","lfg_N_lo",2020,18000
"OR","lfg_N_vl",2020,18000
"WA","lfg_N_vl",2020,18000
"OR","fc_N",2020,9209.489281
"WA","fc_N",2020,9209.489281
"OR","geo_N_1",2020,32969
"WA","geo_N_1",2020,32969
"OR","geo_N_2",2020,32969
"WA","geo_N_2",2020,32969
"OR","geo_N_3",2020,32969
"WA","geo_N_3",2020,32969
"OR","geo_N_4",2020,32969
"WA","geo_N_4",2020,32969
"OR","geo_N_5",2020,32969
"WA","geo_N_5",2020,32969
"OR","geo_N_6",2020,32969
"WA","geo_N_6",2020,32969
"OR","geo_N_7",2020,32969
"WA","geo_N_7",2020,32969
"OR","geo_N_8",2020,32969
"WA","geo_N_8",2020,32969
"OR","geo_N_9",2020,32969
"WA","geo_N_9",2020,32969
"OR","geo_N_10",2020,32969
"WA","geo_N_10",2020,32969
"OR","slrPV_N",2020,9884
"WA","slrPV_N",2020,9884
"OR","slrCSP_N",2020,9884
"WA","slrCSP_N",2020,9884
"OR","wnd_Nonsh_3",2020,9884
"WA","wnd_Nonsh_3",2020,9884
"OR","wnd_Nonsh_4",2020,9884
"WA","wnd_Nonsh_4",2020,9884
"OR","wnd_Nonsh_5",2020,9884
"WA","wnd_Nonsh_5",2020,9884
"OR","wnd_Nonsh_6",2020,9884
"WA","wnd_Nonsh_6",2020,9884
"OR","wnd_Nonsh_7",2020,9884
"WA","wnd_Nonsh_7",2020,9884
"OR","wnd_Nshal_3",2020,9884
"WA","wnd_Nshal_3",2020,9884
"OR","wnd_Nshal_4",2020,9884
"WA","wnd_Nshal_4",2020,9884
"OR","wnd_Nshal_5",2020,9884
"WA","wnd_Nshal_5",2020,9884
"OR","wnd_Nshal_6",2020,9884
"WA","wnd_Nshal_6",2020,9884
"OR","wnd_Nshal_7",2020,9884
"WA","wnd_Nshal_7",2020,9884
"OR","wnd_Ndeep_3",2020,9884
"WA","wnd_Ndeep_3",2020,9884
"OR","wnd_Ndeep_4",2020,9884
"WA","wnd_Ndeep_4",2020,9884
"OR","wnd_Ndeep_5",2020,9884
"WA","wnd_Ndeep_5",2020,9884
"OR","wnd_Ndeep_6",2020,9884
"WA","wnd_Ndeep_6",2020,9884
"OR","wnd_Ndeep_7",2020,9884
"WA","wnd_Ndeep_7",2020,9884
