"state","plant_type","load_segment","Value"
"GA","ngtb_N","sum_night",0.92
"MD","ngtb_N","sum_night",0.92
"NC","ngtb_N","sum_night",0.92
"SC","ngtb_N","sum_night",0.92
"VA","ngtb_N","sum_night",0.92
"WV","ngtb_N","sum_night",0.92
"DC","ngtb_N","sprfl_day",0.92
"DE","ngtb_N","sprfl_day",0.92
"GA","ngtb_N","sprfl_day",0.92
"MD","ngtb_N","sprfl_day",0.92
"NC","ngtb_N","sprfl_day",0.92
"SC","ngtb_N","sprfl_day",0.92
"VA","ngtb_N","sprfl_day",0.92
"WV","ngtb_N","sprfl_day",0.92
"DC","ngtb_N","sprfl_mrnevn",0.92
"DE","ngtb_N","sprfl_mrnevn",0.92
"GA","ngtb_N","sprfl_mrnevn",0.92
"MD","ngtb_N","sprfl_mrnevn",0.92
"NC","ngtb_N","sprfl_mrnevn",0.92
"SC","ngtb_N","sprfl_mrnevn",0.92
"VA","ngtb_N","sprfl_mrnevn",0.92
"WV","ngtb_N","sprfl_mrnevn",0.92
"DC","ngtb_N","sprfl_night",0.92
"DE","ngtb_N","sprfl_night",0.92
"GA","ngtb_N","sprfl_night",0.92
"MD","ngtb_N","sprfl_night",0.92
"NC","ngtb_N","sprfl_night",0.92
"SC","ngtb_N","sprfl_night",0.92
"VA","ngtb_N","sprfl_night",0.92
"WV","ngtb_N","sprfl_night",0.92
"DC","ngtb_N","wntr_day",0.92
"DE","ngtb_N","wntr_day",0.92
"GA","ngtb_N","wntr_day",0.92
"MD","ngtb_N","wntr_day",0.92
"NC","ngtb_N","wntr_day",0.92
"SC","ngtb_N","wntr_day",0.92
"VA","ngtb_N","wntr_day",0.92
"WV","ngtb_N","wntr_day",0.92
"DC","ngtb_N","wntr_mrnevn",0.92
"DE","ngtb_N","wntr_mrnevn",0.92
"GA","ngtb_N","wntr_mrnevn",0.92
"MD","ngtb_N","wntr_mrnevn",0.92
"NC","ngtb_N","wntr_mrnevn",0.92
"SC","ngtb_N","wntr_mrnevn",0.92
"VA","ngtb_N","wntr_mrnevn",0.92
"WV","ngtb_N","wntr_mrnevn",0.92
"DC","ngtb_N","wntr_night",0.92
"DE","ngtb_N","wntr_night",0.92
"GA","ngtb_N","wntr_night",0.92
"MD","ngtb_N","wntr_night",0.92
"NC","ngtb_N","wntr_night",0.92
"SC","ngtb_N","wntr_night",0.92
"VA","ngtb_N","wntr_night",0.92
"WV","ngtb_N","wntr_night",0.92
"DC","ngtb_N","peak",0.92
"DE","ngtb_N","peak",0.92
"GA","ngtb_N","peak",0.92
"MD","ngtb_N","peak",0.92
"NC","ngtb_N","peak",0.92
"SC","ngtb_N","peak",0.92
"VA","ngtb_N","peak",0.92
"WV","ngtb_N","peak",0.92
"DC","nuc_N","sum_day",0.9
"DE","nuc_N","sum_day",0.9
"GA","nuc_N","sum_day",0.9
"MD","nuc_N","sum_day",0.9
"NC","nuc_N","sum_day",0.9
"SC","nuc_N","sum_day",0.9
"VA","nuc_N","sum_day",0.9
"WV","nuc_N","sum_day",0.9
"DC","nuc_N","sum_mrnevn",0.9
"DE","nuc_N","sum_mrnevn",0.9
"GA","nuc_N","sum_mrnevn",0.9
"MD","nuc_N","sum_mrnevn",0.9
"NC","nuc_N","sum_mrnevn",0.9
"SC","nuc_N","sum_mrnevn",0.9
"VA","nuc_N","sum_mrnevn",0.9
"WV","nuc_N","sum_mrnevn",0.9
"DC","nuc_N","sum_night",0.9
"DE","nuc_N","sum_night",0.9
"GA","nuc_N","sum_night",0.9
"MD","nuc_N","sum_night",0.9
"NC","nuc_N","sum_night",0.9
"SC","nuc_N","sum_night",0.9
"VA","nuc_N","sum_night",0.9
"WV","nuc_N","sum_night",0.9
"DC","nuc_N","sprfl_day",0.9
"DE","nuc_N","sprfl_day",0.9
"GA","nuc_N","sprfl_day",0.9
"MD","nuc_N","sprfl_day",0.9
"NC","nuc_N","sprfl_day",0.9
"SC","nuc_N","sprfl_day",0.9
"VA","nuc_N","sprfl_day",0.9
"WV","nuc_N","sprfl_day",0.9
"DC","nuc_N","sprfl_mrnevn",0.9
"DE","nuc_N","sprfl_mrnevn",0.9
"GA","nuc_N","sprfl_mrnevn",0.9
"MD","nuc_N","sprfl_mrnevn",0.9
"NC","nuc_N","sprfl_mrnevn",0.9
"SC","nuc_N","sprfl_mrnevn",0.9
"VA","nuc_N","sprfl_mrnevn",0.9
"WV","nuc_N","sprfl_mrnevn",0.9
"DC","nuc_N","sprfl_night",0.9
"DE","nuc_N","sprfl_night",0.9
"GA","nuc_N","sprfl_night",0.9
"MD","nuc_N","sprfl_night",0.9
"NC","nuc_N","sprfl_night",0.9
"SC","nuc_N","sprfl_night",0.9
"VA","nuc_N","sprfl_night",0.9
"WV","nuc_N","sprfl_night",0.9
"DC","nuc_N","wntr_day",0.9
"DE","nuc_N","wntr_day",0.9
"GA","nuc_N","wntr_day",0.9
"MD","nuc_N","wntr_day",0.9
"NC","nuc_N","wntr_day",0.9
"SC","nuc_N","wntr_day",0.9
"VA","nuc_N","wntr_day",0.9
"WV","nuc_N","wntr_day",0.9
"DC","nuc_N","wntr_mrnevn",0.9
"DE","nuc_N","wntr_mrnevn",0.9
"GA","nuc_N","wntr_mrnevn",0.9
"MD","nuc_N","wntr_mrnevn",0.9
"NC","nuc_N","wntr_mrnevn",0.9
"SC","nuc_N","wntr_mrnevn",0.9
"VA","nuc_N","wntr_mrnevn",0.9
"WV","nuc_N","wntr_mrnevn",0.9
"DC","nuc_N","wntr_night",0.9
"DE","nuc_N","wntr_night",0.9
"GA","nuc_N","wntr_night",0.9
"MD","nuc_N","wntr_night",0.9
"NC","nuc_N","wntr_night",0.9
"SC","nuc_N","wntr_night",0.9
"VA","nuc_N","wntr_night",0.9
"WV","nuc_N","wntr_night",0.9
"DC","nuc_N","peak",0.9
"DE","nuc_N","peak",0.9
"GA","nuc_N","peak",0.9
"MD","nuc_N","peak",0.9
"NC","nuc_N","peak",0.9
"SC","nuc_N","peak",0.9
"VA","nuc_N","peak",0.9
"WV","nuc_N","peak",0.9
"DC","bio_N","sum_day",0.83
"DE","bio_N","sum_day",0.83
"GA","bio_N","sum_day",0.83
"MD","bio_N","sum_day",0.83
"NC","bio_N","sum_day",0.83
"SC","bio_N","sum_day",0.83
"VA","bio_N","sum_day",0.83
"WV","bio_N","sum_day",0.83
"DC","bio_N","sum_mrnevn",0.83
"DE","bio_N","sum_mrnevn",0.83
"GA","bio_N","sum_mrnevn",0.83
"MD","bio_N","sum_mrnevn",0.83
"NC","bio_N","sum_mrnevn",0.83
"SC","bio_N","sum_mrnevn",0.83
"VA","bio_N","sum_mrnevn",0.83
"WV","bio_N","sum_mrnevn",0.83
"DC","bio_N","sum_night",0.83
"DE","bio_N","sum_night",0.83
"GA","bio_N","sum_night",0.83
"MD","bio_N","sum_night",0.83
"NC","bio_N","sum_night",0.83
"SC","bio_N","sum_night",0.83
"VA","bio_N","sum_night",0.83
"WV","bio_N","sum_night",0.83
"DC","bio_N","sprfl_day",0.83
"DE","bio_N","sprfl_day",0.83
"GA","bio_N","sprfl_day",0.83
"MD","bio_N","sprfl_day",0.83
"NC","bio_N","sprfl_day",0.83
"SC","bio_N","sprfl_day",0.83
"VA","bio_N","sprfl_day",0.83
"WV","bio_N","sprfl_day",0.83
"DC","bio_N","sprfl_mrnevn",0.83
"DE","bio_N","sprfl_mrnevn",0.83
"GA","bio_N","sprfl_mrnevn",0.83
"MD","bio_N","sprfl_mrnevn",0.83
"NC","bio_N","sprfl_mrnevn",0.83
"SC","bio_N","sprfl_mrnevn",0.83
"VA","bio_N","sprfl_mrnevn",0.83
"WV","bio_N","sprfl_mrnevn",0.83
"DC","bio_N","sprfl_night",0.83
"DE","bio_N","sprfl_night",0.83
"GA","bio_N","sprfl_night",0.83
"MD","bio_N","sprfl_night",0.83
"NC","bio_N","sprfl_night",0.83
"SC","bio_N","sprfl_night",0.83
"VA","bio_N","sprfl_night",0.83
"WV","bio_N","sprfl_night",0.83
"DC","bio_N","wntr_day",0.83
"DE","bio_N","wntr_day",0.83
"GA","bio_N","wntr_day",0.83
"MD","bio_N","wntr_day",0.83
"NC","bio_N","wntr_day",0.83
"SC","bio_N","wntr_day",0.83
"VA","bio_N","wntr_day",0.83
"WV","bio_N","wntr_day",0.83
"DC","bio_N","wntr_mrnevn",0.83
"DE","bio_N","wntr_mrnevn",0.83
"GA","bio_N","wntr_mrnevn",0.83
"MD","bio_N","wntr_mrnevn",0.83
"NC","bio_N","wntr_mrnevn",0.83
"SC","bio_N","wntr_mrnevn",0.83
"VA","bio_N","wntr_mrnevn",0.83
"WV","bio_N","wntr_mrnevn",0.83
"DC","bio_N","wntr_night",0.83
"DE","bio_N","wntr_night",0.83
"GA","bio_N","wntr_night",0.83
"MD","bio_N","wntr_night",0.83
"NC","bio_N","wntr_night",0.83
"SC","bio_N","wntr_night",0.83
"VA","bio_N","wntr_night",0.83
"WV","bio_N","wntr_night",0.83
"DC","bio_N","peak",0.83
"DE","bio_N","peak",0.83
"GA","bio_N","peak",0.83
"MD","bio_N","peak",0.83
"NC","bio_N","peak",0.83
"SC","bio_N","peak",0.83
"VA","bio_N","peak",0.83
"WV","bio_N","peak",0.83
"DC","lfg_N_hi","sum_day",0.9
"DE","lfg_N_hi","sum_day",0.9
"GA","lfg_N_hi","sum_day",0.9
"MD","lfg_N_hi","sum_day",0.9
"NC","lfg_N_hi","sum_day",0.9
"SC","lfg_N_hi","sum_day",0.9
"VA","lfg_N_hi","sum_day",0.9
"WV","lfg_N_hi","sum_day",0.9
"DC","lfg_N_hi","sum_mrnevn",0.9
"DE","lfg_N_hi","sum_mrnevn",0.9
"GA","lfg_N_hi","sum_mrnevn",0.9
"MD","lfg_N_hi","sum_mrnevn",0.9
"NC","lfg_N_hi","sum_mrnevn",0.9
"SC","lfg_N_hi","sum_mrnevn",0.9
"VA","lfg_N_hi","sum_mrnevn",0.9
"WV","lfg_N_hi","sum_mrnevn",0.9
"DC","lfg_N_hi","sum_night",0.9
"DE","lfg_N_hi","sum_night",0.9
"GA","lfg_N_hi","sum_night",0.9
"MD","lfg_N_hi","sum_night",0.9
"NC","lfg_N_hi","sum_night",0.9
"SC","lfg_N_hi","sum_night",0.9
"VA","lfg_N_hi","sum_night",0.9
"WV","lfg_N_hi","sum_night",0.9
"DC","lfg_N_hi","sprfl_day",0.9
"DE","lfg_N_hi","sprfl_day",0.9
"GA","lfg_N_hi","sprfl_day",0.9
"MD","lfg_N_hi","sprfl_day",0.9
"NC","lfg_N_hi","sprfl_day",0.9
"SC","lfg_N_hi","sprfl_day",0.9
"VA","lfg_N_hi","sprfl_day",0.9
"WV","lfg_N_hi","sprfl_day",0.9
"DC","lfg_N_hi","sprfl_mrnevn",0.9
"DE","lfg_N_hi","sprfl_mrnevn",0.9
"GA","lfg_N_hi","sprfl_mrnevn",0.9
"MD","lfg_N_hi","sprfl_mrnevn",0.9
"NC","lfg_N_hi","sprfl_mrnevn",0.9
"SC","lfg_N_hi","sprfl_mrnevn",0.9
"VA","lfg_N_hi","sprfl_mrnevn",0.9
"WV","lfg_N_hi","sprfl_mrnevn",0.9
"DC","lfg_N_hi","sprfl_night",0.9
"DE","lfg_N_hi","sprfl_night",0.9
"GA","lfg_N_hi","sprfl_night",0.9
"MD","lfg_N_hi","sprfl_night",0.9
"NC","lfg_N_hi","sprfl_night",0.9
"SC","lfg_N_hi","sprfl_night",0.9
"VA","lfg_N_hi","sprfl_night",0.9
"WV","lfg_N_hi","sprfl_night",0.9
"DC","lfg_N_hi","wntr_day",0.9
"DE","lfg_N_hi","wntr_day",0.9
"GA","lfg_N_hi","wntr_day",0.9
"MD","lfg_N_hi","wntr_day",0.9
"NC","lfg_N_hi","wntr_day",0.9
"SC","lfg_N_hi","wntr_day",0.9
"VA","lfg_N_hi","wntr_day",0.9
"WV","lfg_N_hi","wntr_day",0.9
"DC","lfg_N_hi","wntr_mrnevn",0.9
"DE","lfg_N_hi","wntr_mrnevn",0.9
"GA","lfg_N_hi","wntr_mrnevn",0.9
"MD","lfg_N_hi","wntr_mrnevn",0.9
"NC","lfg_N_hi","wntr_mrnevn",0.9
"SC","lfg_N_hi","wntr_mrnevn",0.9
"VA","lfg_N_hi","wntr_mrnevn",0.9
"WV","lfg_N_hi","wntr_mrnevn",0.9
"DC","lfg_N_hi","wntr_night",0.9
"DE","lfg_N_hi","wntr_night",0.9
"GA","lfg_N_hi","wntr_night",0.9
"MD","lfg_N_hi","wntr_night",0.9
"NC","lfg_N_hi","wntr_night",0.9
"SC","lfg_N_hi","wntr_night",0.9
"VA","lfg_N_hi","wntr_night",0.9
"WV","lfg_N_hi","wntr_night",0.9
"DC","lfg_N_hi","peak",0.9
"DE","lfg_N_hi","peak",0.9
"GA","lfg_N_hi","peak",0.9
"MD","lfg_N_hi","peak",0.9
"NC","lfg_N_hi","peak",0.9
"SC","lfg_N_hi","peak",0.9
"VA","lfg_N_hi","peak",0.9
"WV","lfg_N_hi","peak",0.9
"DC","lfg_N_lo","sum_day",0.9
"DE","lfg_N_lo","sum_day",0.9
"GA","lfg_N_lo","sum_day",0.9
"MD","lfg_N_lo","sum_day",0.9
"NC","lfg_N_lo","sum_day",0.9
"SC","lfg_N_lo","sum_day",0.9
"VA","lfg_N_lo","sum_day",0.9
"WV","lfg_N_lo","sum_day",0.9
"DC","lfg_N_lo","sum_mrnevn",0.9
"DE","lfg_N_lo","sum_mrnevn",0.9
"GA","lfg_N_lo","sum_mrnevn",0.9
"MD","lfg_N_lo","sum_mrnevn",0.9
"NC","lfg_N_lo","sum_mrnevn",0.9
"SC","lfg_N_lo","sum_mrnevn",0.9
"VA","lfg_N_lo","sum_mrnevn",0.9
"WV","lfg_N_lo","sum_mrnevn",0.9
"DC","lfg_N_lo","sum_night",0.9
"DE","lfg_N_lo","sum_night",0.9
"GA","lfg_N_lo","sum_night",0.9
"MD","lfg_N_lo","sum_night",0.9
"NC","lfg_N_lo","sum_night",0.9
"SC","lfg_N_lo","sum_night",0.9
"VA","lfg_N_lo","sum_night",0.9
"WV","lfg_N_lo","sum_night",0.9
"DC","lfg_N_lo","sprfl_day",0.9
"DE","lfg_N_lo","sprfl_day",0.9
"GA","lfg_N_lo","sprfl_day",0.9
"MD","lfg_N_lo","sprfl_day",0.9
"NC","lfg_N_lo","sprfl_day",0.9
"SC","lfg_N_lo","sprfl_day",0.9
"VA","lfg_N_lo","sprfl_day",0.9
"WV","lfg_N_lo","sprfl_day",0.9
"DC","lfg_N_lo","sprfl_mrnevn",0.9
"DE","lfg_N_lo","sprfl_mrnevn",0.9
"GA","lfg_N_lo","sprfl_mrnevn",0.9
"MD","lfg_N_lo","sprfl_mrnevn",0.9
"NC","lfg_N_lo","sprfl_mrnevn",0.9
"SC","lfg_N_lo","sprfl_mrnevn",0.9
"VA","lfg_N_lo","sprfl_mrnevn",0.9
"WV","lfg_N_lo","sprfl_mrnevn",0.9
"DC","lfg_N_lo","sprfl_night",0.9
"DE","lfg_N_lo","sprfl_night",0.9
"GA","lfg_N_lo","sprfl_night",0.9
"MD","lfg_N_lo","sprfl_night",0.9
"NC","lfg_N_lo","sprfl_night",0.9
"SC","lfg_N_lo","sprfl_night",0.9
"VA","lfg_N_lo","sprfl_night",0.9
"WV","lfg_N_lo","sprfl_night",0.9
"DC","lfg_N_lo","wntr_day",0.9
"DE","lfg_N_lo","wntr_day",0.9
"GA","lfg_N_lo","wntr_day",0.9
"MD","lfg_N_lo","wntr_day",0.9
"NC","lfg_N_lo","wntr_day",0.9
"SC","lfg_N_lo","wntr_day",0.9
"VA","lfg_N_lo","wntr_day",0.9
"WV","lfg_N_lo","wntr_day",0.9
"DC","lfg_N_lo","wntr_mrnevn",0.9
"DE","lfg_N_lo","wntr_mrnevn",0.9
"GA","lfg_N_lo","wntr_mrnevn",0.9
"MD","lfg_N_lo","wntr_mrnevn",0.9
"NC","lfg_N_lo","wntr_mrnevn",0.9
"SC","lfg_N_lo","wntr_mrnevn",0.9
"VA","lfg_N_lo","wntr_mrnevn",0.9
"WV","lfg_N_lo","wntr_mrnevn",0.9
"DC","lfg_N_lo","wntr_night",0.9
"DE","lfg_N_lo","wntr_night",0.9
"GA","lfg_N_lo","wntr_night",0.9
"MD","lfg_N_lo","wntr_night",0.9
"NC","lfg_N_lo","wntr_night",0.9
"SC","lfg_N_lo","wntr_night",0.9
"VA","lfg_N_lo","wntr_night",0.9
"WV","lfg_N_lo","wntr_night",0.9
"DC","lfg_N_lo","peak",0.9
"DE","lfg_N_lo","peak",0.9
"GA","lfg_N_lo","peak",0.9
"MD","lfg_N_lo","peak",0.9
"NC","lfg_N_lo","peak",0.9
"SC","lfg_N_lo","peak",0.9
"VA","lfg_N_lo","peak",0.9
"WV","lfg_N_lo","peak",0.9
"DC","lfg_N_vl","sum_day",0.9
"DE","lfg_N_vl","sum_day",0.9
"GA","lfg_N_vl","sum_day",0.9
"MD","lfg_N_vl","sum_day",0.9
"NC","lfg_N_vl","sum_day",0.9
"SC","lfg_N_vl","sum_day",0.9
"VA","lfg_N_vl","sum_day",0.9
"WV","lfg_N_vl","sum_day",0.9
"DC","lfg_N_vl","sum_mrnevn",0.9
"DE","lfg_N_vl","sum_mrnevn",0.9
"GA","lfg_N_vl","sum_mrnevn",0.9
"MD","lfg_N_vl","sum_mrnevn",0.9
"NC","lfg_N_vl","sum_mrnevn",0.9
"SC","lfg_N_vl","sum_mrnevn",0.9
"VA","lfg_N_vl","sum_mrnevn",0.9
"WV","lfg_N_vl","sum_mrnevn",0.9
"DC","lfg_N_vl","sum_night",0.9
"DE","lfg_N_vl","sum_night",0.9
"GA","lfg_N_vl","sum_night",0.9
"MD","lfg_N_vl","sum_night",0.9
"NC","lfg_N_vl","sum_night",0.9
"SC","lfg_N_vl","sum_night",0.9
"VA","lfg_N_vl","sum_night",0.9
"WV","lfg_N_vl","sum_night",0.9
"DC","lfg_N_vl","sprfl_day",0.9
"DE","lfg_N_vl","sprfl_day",0.9
"GA","lfg_N_vl","sprfl_day",0.9
"MD","lfg_N_vl","sprfl_day",0.9
"NC","lfg_N_vl","sprfl_day",0.9
"SC","lfg_N_vl","sprfl_day",0.9
"VA","lfg_N_vl","sprfl_day",0.9
"WV","lfg_N_vl","sprfl_day",0.9
"DC","lfg_N_vl","sprfl_mrnevn",0.9
"DE","lfg_N_vl","sprfl_mrnevn",0.9
"GA","lfg_N_vl","sprfl_mrnevn",0.9
"MD","lfg_N_vl","sprfl_mrnevn",0.9
"NC","lfg_N_vl","sprfl_mrnevn",0.9
"SC","lfg_N_vl","sprfl_mrnevn",0.9
"VA","lfg_N_vl","sprfl_mrnevn",0.9
"WV","lfg_N_vl","sprfl_mrnevn",0.9
"DC","lfg_N_vl","sprfl_night",0.9
"DE","lfg_N_vl","sprfl_night",0.9
"GA","lfg_N_vl","sprfl_night",0.9
"MD","lfg_N_vl","sprfl_night",0.9
"NC","lfg_N_vl","sprfl_night",0.9
"SC","lfg_N_vl","sprfl_night",0.9
"VA","lfg_N_vl","sprfl_night",0.9
"WV","lfg_N_vl","sprfl_night",0.9
"DC","lfg_N_vl","wntr_day",0.9
"DE","lfg_N_vl","wntr_day",0.9
"GA","lfg_N_vl","wntr_day",0.9
"MD","lfg_N_vl","wntr_day",0.9
"NC","lfg_N_vl","wntr_day",0.9
"SC","lfg_N_vl","wntr_day",0.9
"VA","lfg_N_vl","wntr_day",0.9
"WV","lfg_N_vl","wntr_day",0.9
"DC","lfg_N_vl","wntr_mrnevn",0.9
"DE","lfg_N_vl","wntr_mrnevn",0.9
"GA","lfg_N_vl","wntr_mrnevn",0.9
"MD","lfg_N_vl","wntr_mrnevn",0.9
"NC","lfg_N_vl","wntr_mrnevn",0.9
"SC","lfg_N_vl","wntr_mrnevn",0.9
"VA","lfg_N_vl","wntr_mrnevn",0.9
"WV","lfg_N_vl","wntr_mrnevn",0.9
"DC","lfg_N_vl","wntr_night",0.9
"DE","lfg_N_vl","wntr_night",0.9
"GA","lfg_N_vl","wntr_night",0.9
"MD","lfg_N_vl","wntr_night",0.9
"NC","lfg_N_vl","wntr_night",0.9
"SC","lfg_N_vl","wntr_night",0.9
"VA","lfg_N_vl","wntr_night",0.9
"WV","lfg_N_vl","wntr_night",0.9
"DC","lfg_N_vl","peak",0.9
"DE","lfg_N_vl","peak",0.9
"GA","lfg_N_vl","peak",0.9
"MD","lfg_N_vl","peak",0.9
"NC","lfg_N_vl","peak",0.9
"SC","lfg_N_vl","peak",0.9
"VA","lfg_N_vl","peak",0.9
"WV","lfg_N_vl","peak",0.9
"DC","fc_N","sum_day",0.9
"DE","fc_N","sum_day",0.9
"GA","fc_N","sum_day",0.9
"MD","fc_N","sum_day",0.9
"NC","fc_N","sum_day",0.9
"SC","fc_N","sum_day",0.9
"VA","fc_N","sum_day",0.9
"WV","fc_N","sum_day",0.9
"DC","fc_N","sum_mrnevn",0.9
"DE","fc_N","sum_mrnevn",0.9
"GA","fc_N","sum_mrnevn",0.9
"MD","fc_N","sum_mrnevn",0.9
"NC","fc_N","sum_mrnevn",0.9
"SC","fc_N","sum_mrnevn",0.9
"VA","fc_N","sum_mrnevn",0.9
"WV","fc_N","sum_mrnevn",0.9
"DC","fc_N","sum_night",0.9
"DE","fc_N","sum_night",0.9
"GA","fc_N","sum_night",0.9
"MD","fc_N","sum_night",0.9
"NC","fc_N","sum_night",0.9
"SC","fc_N","sum_night",0.9
"VA","fc_N","sum_night",0.9
"WV","fc_N","sum_night",0.9
"DC","fc_N","sprfl_day",0.9
"DE","fc_N","sprfl_day",0.9
"GA","fc_N","sprfl_day",0.9
"MD","fc_N","sprfl_day",0.9
"NC","fc_N","sprfl_day",0.9
"SC","fc_N","sprfl_day",0.9
"VA","fc_N","sprfl_day",0.9
"WV","fc_N","sprfl_day",0.9
"DC","fc_N","sprfl_mrnevn",0.9
"DE","fc_N","sprfl_mrnevn",0.9
"GA","fc_N","sprfl_mrnevn",0.9
"MD","fc_N","sprfl_mrnevn",0.9
"NC","fc_N","sprfl_mrnevn",0.9
"SC","fc_N","sprfl_mrnevn",0.9
"VA","fc_N","sprfl_mrnevn",0.9
"WV","fc_N","sprfl_mrnevn",0.9
"DC","fc_N","sprfl_night",0.9
"DE","fc_N","sprfl_night",0.9
"GA","fc_N","sprfl_night",0.9
"MD","fc_N","sprfl_night",0.9
"NC","fc_N","sprfl_night",0.9
"SC","fc_N","sprfl_night",0.9
"VA","fc_N","sprfl_night",0.9
"WV","fc_N","sprfl_night",0.9
"DC","fc_N","wntr_day",0.9
"DE","fc_N","wntr_day",0.9
"GA","fc_N","wntr_day",0.9
"MD","fc_N","wntr_day",0.9
"NC","fc_N","wntr_day",0.9
"SC","fc_N","wntr_day",0.9
"VA","fc_N","wntr_day",0.9
"WV","fc_N","wntr_day",0.9
"DC","fc_N","wntr_mrnevn",0.9
"DE","fc_N","wntr_mrnevn",0.9
"GA","fc_N","wntr_mrnevn",0.9
"MD","fc_N","wntr_mrnevn",0.9
"NC","fc_N","wntr_mrnevn",0.9
"SC","fc_N","wntr_mrnevn",0.9
"VA","fc_N","wntr_mrnevn",0.9
"WV","fc_N","wntr_mrnevn",0.9
"DC","fc_N","wntr_night",0.9
"DE","fc_N","wntr_night",0.9
"GA","fc_N","wntr_night",0.9
"MD","fc_N","wntr_night",0.9
"NC","fc_N","wntr_night",0.9
"SC","fc_N","wntr_night",0.9
"VA","fc_N","wntr_night",0.9
"WV","fc_N","wntr_night",0.9
"DC","fc_N","peak",0.9
"DE","fc_N","peak",0.9
"GA","fc_N","peak",0.9
"MD","fc_N","peak",0.9
"NC","fc_N","peak",0.9
"SC","fc_N","peak",0.9
"VA","fc_N","peak",0.9
"WV","fc_N","peak",0.9
"DC","geo_N_1","sum_day",0.87
"DE","geo_N_1","sum_day",0.87
"GA","geo_N_1","sum_day",0.87
"MD","geo_N_1","sum_day",0.87
"NC","geo_N_1","sum_day",0.87
"SC","geo_N_1","sum_day",0.87
"VA","geo_N_1","sum_day",0.87
"WV","geo_N_1","sum_day",0.87
"DC","geo_N_1","sum_mrnevn",0.87
"DE","geo_N_1","sum_mrnevn",0.87
"GA","geo_N_1","sum_mrnevn",0.87
"MD","geo_N_1","sum_mrnevn",0.87
"NC","geo_N_1","sum_mrnevn",0.87
"SC","geo_N_1","sum_mrnevn",0.87
"VA","geo_N_1","sum_mrnevn",0.87
"WV","geo_N_1","sum_mrnevn",0.87
"DC","geo_N_1","sum_night",0.87
"DE","geo_N_1","sum_night",0.87
"GA","geo_N_1","sum_night",0.87
"MD","geo_N_1","sum_night",0.87
"NC","geo_N_1","sum_night",0.87
"SC","geo_N_1","sum_night",0.87
"VA","geo_N_1","sum_night",0.87
"WV","geo_N_1","sum_night",0.87
"DC","geo_N_1","sprfl_day",0.87
"DE","geo_N_1","sprfl_day",0.87
"GA","geo_N_1","sprfl_day",0.87
"MD","geo_N_1","sprfl_day",0.87
"NC","geo_N_1","sprfl_day",0.87
"SC","geo_N_1","sprfl_day",0.87
"VA","geo_N_1","sprfl_day",0.87
"WV","geo_N_1","sprfl_day",0.87
"DC","geo_N_1","sprfl_mrnevn",0.87
"DE","geo_N_1","sprfl_mrnevn",0.87
"GA","geo_N_1","sprfl_mrnevn",0.87
"MD","geo_N_1","sprfl_mrnevn",0.87
"NC","geo_N_1","sprfl_mrnevn",0.87
"SC","geo_N_1","sprfl_mrnevn",0.87
"VA","geo_N_1","sprfl_mrnevn",0.87
"WV","geo_N_1","sprfl_mrnevn",0.87
"DC","geo_N_1","sprfl_night",0.87
"DE","geo_N_1","sprfl_night",0.87
"GA","geo_N_1","sprfl_night",0.87
"MD","geo_N_1","sprfl_night",0.87
"NC","geo_N_1","sprfl_night",0.87
"SC","geo_N_1","sprfl_night",0.87
"VA","geo_N_1","sprfl_night",0.87
"WV","geo_N_1","sprfl_night",0.87
"DC","geo_N_1","wntr_day",0.87
"DE","geo_N_1","wntr_day",0.87
"GA","geo_N_1","wntr_day",0.87
"MD","geo_N_1","wntr_day",0.87
"NC","geo_N_1","wntr_day",0.87
"SC","geo_N_1","wntr_day",0.87
"VA","geo_N_1","wntr_day",0.87
"WV","geo_N_1","wntr_day",0.87
"DC","geo_N_1","wntr_mrnevn",0.87
"DE","geo_N_1","wntr_mrnevn",0.87
"GA","geo_N_1","wntr_mrnevn",0.87
"MD","geo_N_1","wntr_mrnevn",0.87
"NC","geo_N_1","wntr_mrnevn",0.87
"SC","geo_N_1","wntr_mrnevn",0.87
"VA","geo_N_1","wntr_mrnevn",0.87
"WV","geo_N_1","wntr_mrnevn",0.87
"DC","geo_N_1","wntr_night",0.87
"DE","geo_N_1","wntr_night",0.87
"GA","geo_N_1","wntr_night",0.87
"MD","geo_N_1","wntr_night",0.87
"NC","geo_N_1","wntr_night",0.87
"SC","geo_N_1","wntr_night",0.87
"VA","geo_N_1","wntr_night",0.87
"WV","geo_N_1","wntr_night",0.87
"DC","geo_N_1","peak",0.87
"DE","geo_N_1","peak",0.87
"GA","geo_N_1","peak",0.87
"MD","geo_N_1","peak",0.87
"NC","geo_N_1","peak",0.87
"SC","geo_N_1","peak",0.87
"VA","geo_N_1","peak",0.87
"WV","geo_N_1","peak",0.87
"DC","geo_N_2","sum_day",0.87
"DE","geo_N_2","sum_day",0.87
"GA","geo_N_2","sum_day",0.87
"MD","geo_N_2","sum_day",0.87
"NC","geo_N_2","sum_day",0.87
"SC","geo_N_2","sum_day",0.87
"VA","geo_N_2","sum_day",0.87
"WV","geo_N_2","sum_day",0.87
"DC","geo_N_2","sum_mrnevn",0.87
"DE","geo_N_2","sum_mrnevn",0.87
"GA","geo_N_2","sum_mrnevn",0.87
"MD","geo_N_2","sum_mrnevn",0.87
